number	test_perm	test_pval	test_score	train_score	auc_prob	auc_pred	r2	tn	fp	fn	tp
332	0.49942	0.35529	0.50546	0.82899	0.49879	0.50237	-11.94415	1414	1762	37	47
332	0.50043	0.97206	0.46929	0.88065	0.50612	0.50236	-11.15749	1603	1573	42	42
332	0.50156	0.05190	0.52991	0.90820	0.53598	0.53387	-9.73017	2030	1146	48	36
332	0.50035	0.43713	0.50252	0.89412	0.54394	0.49410	-11.03934	1853	1323	50	34
332	0.50090	0.31737	0.50917	0.85605	0.50644	0.48537	-8.86072	2100	1076	58	26
332	0.49975	0.85629	0.48250	0.87741	0.51382	0.49881	-13.18113	1467	1709	39	45
332	0.49986	0.24152	0.51154	0.91293	0.53574	0.52086	-7.77820	2212	964	55	29
332	0.50028	0.14770	0.51730	0.91722	0.50850	0.50105	-14.84924	1330	1846	35	49
332	0.49887	0.00200	0.54064	0.77427	0.51650	0.50593	-8.16721	2155	1021	56	28
332	0.49966	0.52096	0.49892	0.89770	0.55525	0.55532	-9.97306	2015	1161	44	40
332	0.49841	0.76447	0.48692	0.70854	0.50934	0.50843	-6.08180	2549	627	66	18
332	0.49898	0.02994	0.52916	0.85898	0.48497	0.48387	-12.44594	1599	1577	45	39
332	0.50009	0.65070	0.49410	0.78252	0.49716	0.52068	-14.45865	1001	2175	23	61
332	0.50065	0.61078	0.49589	0.84154	0.51381	0.50490	-9.40628	2035	1141	53	31
332	0.49947	0.31936	0.50617	0.81491	0.50484	0.49421	-7.38055	2194	982	59	25
332	0.50024	0.75050	0.49040	0.84040	0.47429	0.47849	-7.15842	2321	855	65	19
332	0.49847	0.90619	0.47756	0.85426	0.50453	0.48369	-14.25555	1371	1805	39	45
332	0.50101	0.69062	0.49324	0.86878	0.51934	0.50376	-13.32164	1385	1791	36	48
332	0.50037	0.07385	0.52306	0.75570	0.51597	0.53317	-11.10344	1345	1831	30	54
332	0.49951	0.04391	0.52698	0.88026	0.52529	0.52429	-13.81978	1402	1774	33	51
