number	test_perm	test_pval	test_score	train_score	auc_prob	auc_pred	r2	tn	fp	fn	tp
484	0.49933	0.58882	0.49551	0.52724	0.49551	0.49858	-8.94887	1768	1408	47	37
484	0.50003	0.11776	0.52054	0.57052	0.52054	0.51089	-9.04897	1695	1481	43	41
484	0.49910	0.30938	0.50654	0.55156	0.50654	0.51032	-8.93648	1767	1409	45	39
484	0.50022	0.05988	0.52313	0.55876	0.52313	0.50938	-9.06414	1761	1415	45	39
484	0.49918	0.49102	0.50013	0.54874	0.50013	0.48973	-9.00239	1674	1502	46	38
484	0.50059	0.08982	0.52213	0.55998	0.52213	0.50954	-9.00974	1762	1414	45	39
484	0.50065	0.25150	0.51272	0.55252	0.51272	0.51454	-8.95527	1756	1420	44	40
484	0.49930	0.01397	0.54189	0.54592	0.54189	0.54012	-9.02868	1616	1560	36	48
484	0.49911	0.19162	0.51315	0.55276	0.51315	0.51388	-8.94451	1714	1462	43	41
484	0.49902	0.01397	0.53805	0.54260	0.53805	0.54022	-8.97232	1541	1635	34	50
484	0.50055	0.04790	0.52898	0.54497	0.52898	0.52242	-8.91671	1806	1370	44	40
484	0.49910	0.69261	0.49052	0.53820	0.49052	0.49817	-9.05473	2446	730	65	19
484	0.50138	0.53293	0.49927	0.55971	0.49927	0.50550	-9.09589	1812	1364	47	37
484	0.49955	0.00399	0.54377	0.52286	0.54377	0.54465	-8.92023	1796	1380	40	44
484	0.49897	0.84232	0.48152	0.53198	0.48152	0.49259	-8.97386	1730	1446	47	37
484	0.49991	0.39321	0.50391	0.54756	0.50391	0.50985	-8.96662	1764	1412	45	39
484	0.49931	0.01397	0.53486	0.55569	0.53486	0.52879	-8.99100	1544	1632	36	48
484	0.50080	0.00798	0.53929	0.54297	0.53929	0.53662	-8.98338	1745	1431	40	44
484	0.49902	0.00399	0.54467	0.54073	0.54467	0.53033	-9.01814	1516	1660	35	49
484	0.49960	0.62076	0.49309	0.56388	0.49309	0.52204	-9.05091	1728	1448	42	42
