number	test_perm	test_pval	test_score	train_score	auc_prob	auc_pred	r2	tn	fp	fn	tp
316	0.49943	0.49501	0.49918	0.58009	0.49874	0.48005	-8.92644	1915	1261	54	30
316	0.49898	0.48303	0.50104	0.60039	0.50104	0.50194	-8.91051	1865	1311	49	35
316	0.50045	0.23952	0.51176	0.60671	0.51163	0.52622	-8.85202	1868	1308	45	39
316	0.49847	0.01597	0.53318	0.58036	0.53890	0.48890	-8.66963	2009	1167	55	29
316	0.49909	0.05190	0.52891	0.58085	0.53839	0.51312	-8.90708	1936	1240	49	35
316	0.49983	0.31737	0.50772	0.61587	0.50772	0.49870	-8.86921	1731	1445	46	38
316	0.49949	0.61078	0.49506	0.59584	0.49727	0.48148	-8.98633	1735	1441	49	35
316	0.49949	0.98004	0.46617	0.57840	0.54036	0.51805	-8.89611	2232	944	56	28
316	0.50015	0.10180	0.52013	0.61472	0.52005	0.51493	-9.32318	1645	1531	41	43
316	0.49950	0.03593	0.52998	0.60025	0.52930	0.51341	-8.97765	1711	1465	43	41
316	0.50069	0.10978	0.51952	0.60690	0.51892	0.52638	-8.87919	1869	1307	45	39
316	0.50083	0.29541	0.50933	0.59432	0.50877	0.48402	-8.91984	1978	1198	55	29
316	0.49992	0.17166	0.51552	0.61162	0.51675	0.49001	-8.84016	1827	1349	50	34
316	0.49951	0.18363	0.51382	0.61604	0.51437	0.48600	-8.79779	1915	1261	53	31
316	0.49980	0.37525	0.50486	0.58167	0.51959	0.51977	-9.00721	1827	1349	45	39
316	0.50031	0.01198	0.53926	0.59323	0.53820	0.49873	-8.86727	1958	1218	52	32
316	0.49902	0.24351	0.50848	0.58890	0.50756	0.50639	-8.91175	1742	1434	45	39
316	0.50012	0.08982	0.52128	0.62545	0.51984	0.51791	-9.03380	1853	1323	46	38
316	0.49843	0.54291	0.49593	0.59634	0.49650	0.48723	-9.02980	1885	1291	52	32
316	0.50058	0.32335	0.50856	0.60866	0.50899	0.49108	-8.86480	1796	1380	49	35
