number	test_perm	test_pval	test_score	train_score	auc_prob	auc_pred	r2	tn	fp	fn	tp
275	0.50011	0.27944	0.50705	0.50438	0.50705	0.49937	-0.84870	3172	4	84	0
275	0.49945	0.27944	0.50837	0.49064	0.50837	0.50000	-1.30259	3176	0	84	0
275	0.50048	0.25749	0.50901	0.49106	0.50901	0.49984	-0.84469	3175	1	84	0
275	0.50030	0.23553	0.50993	0.50873	0.50993	0.50000	-0.97686	3176	0	84	0
275	0.49960	0.32535	0.50571	0.51419	0.50571	0.50000	-0.88354	3176	0	84	0
275	0.50021	0.19162	0.51257	0.52773	0.51257	0.50130	-1.56039	3033	143	80	4
275	0.50046	0.19361	0.51074	0.53426	0.51074	0.50205	-1.21977	3000	176	79	5
275	0.50056	0.32934	0.50592	0.51585	0.50592	0.50388	-0.91862	3125	51	82	2
275	0.49978	0.27345	0.50838	0.52274	0.50838	0.49582	-1.45357	3036	140	81	3
275	0.49997	0.28743	0.50725	0.53698	0.50725	0.51676	-1.17495	2980	196	76	8
275	0.50033	0.29341	0.50830	0.52042	0.50830	0.49937	-1.14111	3172	4	84	0
275	0.49910	0.31936	0.50479	0.50694	0.50479	0.49449	-0.99566	3141	35	84	0
275	0.50106	0.27944	0.50931	0.51316	0.50931	0.50372	-1.43318	3124	52	82	2
275	0.49966	0.33134	0.50597	0.51661	0.50597	0.49984	-0.95228	3175	1	84	0
275	0.50098	0.38922	0.50406	0.52953	0.50406	0.49094	-1.17032	3005	171	81	3
275	0.49975	0.30539	0.50574	0.50786	0.50574	0.50388	-1.00373	3125	51	82	2
275	0.49997	0.20359	0.51131	0.52157	0.51131	0.51144	-1.26302	2984	192	77	7
275	0.49997	0.30739	0.50671	0.52281	0.50671	0.50469	-0.92917	3168	8	83	1
275	0.49953	0.36128	0.50516	0.50871	0.50516	0.50000	-0.90173	3176	0	84	0
275	0.50047	0.19162	0.51250	0.53506	0.51250	0.49937	-1.11380	3172	4	84	0
