number	test_perm	test_pval	test_score	train_score	auc_prob	auc_pred	r2	tn	fp	fn	tp
322	0.50037	0.49102	0.50108	0.54146	0.50108	0.50062	-8.89198	1781	1395	47	37
322	0.49935	0.18164	0.51454	0.58230	0.51454	0.51278	-9.00504	1707	1469	43	41
322	0.50085	0.74451	0.49045	0.55595	0.49045	0.48920	-8.93067	1595	1581	44	40
322	0.49994	0.00200	0.54754	0.56491	0.54754	0.51439	-8.90613	1755	1421	44	40
322	0.49938	0.00599	0.55289	0.55175	0.55289	0.54842	-8.91532	2009	1167	45	39
322	0.49900	0.06986	0.52355	0.55781	0.52355	0.52726	-8.90776	1988	1188	48	36
322	0.49942	0.37725	0.50487	0.56686	0.50487	0.51422	-9.01373	1943	1233	49	35
322	0.50103	0.59880	0.49721	0.54946	0.49721	0.48252	-9.01983	1666	1510	47	37
322	0.49906	0.58283	0.49583	0.56016	0.49583	0.48374	-8.90384	1825	1351	51	33
322	0.50107	0.32136	0.50813	0.55193	0.50813	0.50233	-8.88785	1565	1611	41	43
322	0.50046	0.04990	0.52850	0.58068	0.52850	0.51573	-8.82269	2066	1110	52	32
322	0.49958	0.52894	0.49757	0.56679	0.49757	0.49162	-8.97795	1686	1490	46	38
322	0.50004	0.20958	0.51447	0.58046	0.51447	0.53350	-8.99091	1763	1413	41	43
322	0.50007	0.93014	0.47575	0.54131	0.47575	0.49781	-8.93995	1990	1186	53	31
322	0.50006	0.66267	0.49335	0.56282	0.49335	0.50929	-9.03318	1647	1529	42	42
322	0.49832	0.82435	0.48082	0.57834	0.48082	0.49985	-8.88120	2192	984	58	26
322	0.49928	0.61277	0.49460	0.54380	0.49460	0.49976	-9.00095	2078	1098	55	29
322	0.49919	0.15968	0.51622	0.55370	0.51622	0.52193	-8.70465	2181	995	54	30
322	0.50020	0.90020	0.47908	0.56121	0.47908	0.48912	-8.89264	1897	1279	52	32
322	0.50004	0.91816	0.47817	0.57219	0.47817	0.49612	-9.07751	1828	1348	49	35
