number	test_perm	test_pval	test_score	train_score	auc_prob	auc_pred	r2	tn	fp	fn	tp
298	0.49921	0.36128	0.50508	0.67398	0.54095	0.51358	-13.59739	729	2447	17	67
298	0.50042	0.00798	0.54007	0.64348	0.55752	0.53079	-6.24315	2691	485	66	18
298	0.49972	0.13373	0.51808	0.61272	0.53653	0.55488	-8.13047	2050	1126	45	39
298	0.49923	0.03593	0.53086	0.59542	0.55968	0.50446	-9.75896	1087	2089	28	56
298	0.49991	0.00200	0.57493	0.68012	0.56358	0.54344	-8.13338	2053	1123	47	37
298	0.50091	0.91218	0.47819	0.55691	0.49892	0.47555	-9.23215	979	2197	30	54
298	0.49912	0.00200	0.56778	0.61739	0.54573	0.51679	-4.83629	3018	158	77	7
298	0.50084	0.00200	0.54311	0.62875	0.51403	0.47426	-8.97012	1727	1449	50	34
298	0.50020	0.00200	0.57267	0.61971	0.57224	0.55667	-8.96237	2137	1039	47	37
298	0.50063	0.00200	0.56401	0.60942	0.57141	0.56901	-9.69765	1497	1679	28	56
298	0.50021	0.00798	0.53929	0.59027	0.54807	0.51884	-7.70772	2237	939	56	28
298	0.49876	0.00200	0.56998	0.61134	0.55135	0.52851	-7.39949	2185	991	53	31
298	0.49994	0.71457	0.49075	0.57689	0.48956	0.47509	-11.03526	1581	1595	46	38
298	0.49964	0.00200	0.55391	0.61125	0.56274	0.50846	-5.36399	2776	400	72	12
298	0.50069	0.00200	0.58407	0.66238	0.48220	0.49901	-8.62806	1922	1254	51	33
298	0.49955	0.00200	0.57213	0.61007	0.59093	0.56187	-9.13829	1981	1195	42	42
298	0.49999	0.03194	0.53135	0.59830	0.52744	0.51266	-10.44382	761	2415	18	66
298	0.50109	0.05589	0.52625	0.61487	0.55065	0.54016	-7.76546	2259	917	53	31
298	0.50040	0.60479	0.49597	0.59327	0.49160	0.49328	-8.28618	1810	1366	49	35
298	0.49885	0.00200	0.56074	0.67097	0.52446	0.50663	-5.15866	2651	525	69	15
