number	test_perm	test_pval	test_score	train_score	auc_prob	auc_pred	r2	tn	fp	fn	tp
279	0.49995	0.01796	0.53076	0.54170	0.53076	0.50808	-9.00068	1904	1272	49	35
279	0.50057	0.01198	0.54094	0.55389	0.54094	0.52761	-9.12933	1839	1337	44	40
279	0.49997	0.57086	0.49631	0.55571	0.49631	0.48456	-9.04925	1679	1497	47	37
279	0.49954	0.75250	0.48834	0.54014	0.48834	0.47747	-9.00703	1823	1353	52	32
279	0.49955	0.20958	0.51370	0.52145	0.51370	0.47741	-9.00923	1747	1429	50	34
279	0.49951	0.98004	0.46800	0.52592	0.46800	0.49541	-8.93708	2126	1050	57	27
279	0.49864	0.75649	0.48750	0.53507	0.48750	0.46882	-8.97434	1579	1597	47	37
279	0.49948	0.97006	0.46713	0.52503	0.46713	0.47942	-8.97656	1911	1265	54	30
279	0.50129	0.05389	0.52784	0.54179	0.52784	0.53831	-9.02693	1302	1874	28	56
279	0.49918	0.22355	0.51069	0.57094	0.51069	0.54880	-9.21719	1104	2072	21	63
279	0.49984	0.09182	0.52039	0.53286	0.52039	0.51679	-8.93940	1430	1746	35	49
279	0.49932	0.93413	0.47454	0.53321	0.47454	0.48729	-8.92090	2150	1026	59	25
279	0.49998	0.08383	0.52459	0.55981	0.52459	0.50912	-9.12854	1835	1341	47	37
279	0.50060	0.34531	0.50745	0.55086	0.50745	0.48148	-9.04024	1735	1441	49	35
279	0.49906	0.08583	0.52154	0.53241	0.52154	0.54916	-8.94227	1560	1616	33	51
279	0.49934	0.00399	0.54604	0.56078	0.54604	0.54445	-9.15033	1341	1835	28	56
279	0.50019	0.30739	0.50801	0.51220	0.50801	0.53101	-8.97265	1180	1996	26	58
279	0.50070	0.99601	0.45521	0.55170	0.45521	0.48188	-9.01344	1851	1325	52	32
279	0.50113	0.00998	0.53845	0.56669	0.53845	0.51868	-9.23675	1442	1734	35	49
279	0.49967	0.04391	0.52864	0.53684	0.52864	0.50603	-8.97419	1891	1285	49	35
