number	test_perm	test_pval	test_score	train_score	auc_prob	auc_pred	r2	tn	fp	fn	tp
238	0.49914	0.18762	0.51368	0.59366	0.51368	0.49986	-9.08169	2003	1173	53	31
238	0.49928	0.10978	0.51899	0.59099	0.51969	0.50597	-9.06069	2004	1172	52	32
238	0.49991	0.01198	0.53645	0.50000	0.50000	0.52852	-8.95899	1807	1369	43	41
238	0.50062	0.01597	0.53791	0.56954	0.53791	0.52070	-8.71256	2211	965	55	29
238	0.49967	0.18363	0.51392	0.58979	0.50937	0.48182	-9.07694	1775	1401	50	34
238	0.49999	0.05589	0.52424	0.59178	0.52424	0.48518	-8.56685	2061	1115	57	27
238	0.49954	0.36727	0.50523	0.57715	0.50523	0.51806	-8.48932	2837	339	72	12
238	0.50016	0.19760	0.51533	0.59984	0.51533	0.50877	-8.93595	1984	1192	51	33
238	0.49978	0.05988	0.52597	0.60604	0.52380	0.51230	-9.10669	1893	1283	48	36
238	0.50054	0.52495	0.50002	0.60827	0.50502	0.48440	-9.36382	1867	1309	52	32
238	0.50004	0.10978	0.52059	0.59708	0.52059	0.48480	-8.83374	1983	1193	55	29
238	0.50000	0.60479	0.49556	0.58418	0.49556	0.50075	-9.03131	1744	1432	46	38
238	0.50188	0.84631	0.48350	0.43777	0.47350	0.51129	-9.08026	2000	1176	51	33
238	0.49992	0.30539	0.50794	0.58759	0.52158	0.51448	-8.98764	2663	513	68	16
238	0.50101	0.00200	0.54640	0.57592	0.55464	0.52137	-9.04451	2064	1112	51	33
238	0.50089	0.00599	0.54594	0.59655	0.54574	0.50684	-9.04160	2123	1053	55	29
238	0.50016	0.29541	0.50920	0.44813	0.50920	0.51806	-9.41101	2837	339	72	12
238	0.49964	0.08982	0.52116	0.59672	0.53892	0.50509	-8.91403	1885	1291	49	35
238	0.49964	0.40519	0.50439	0.58124	0.50588	0.50137	-9.03541	1937	1239	51	33
238	0.49994	0.10978	0.52027	0.58551	0.52027	0.51680	-8.97885	2035	1141	51	33
