number	test_perm	test_pval	test_score	train_score	auc_prob	auc_pred	r2	tn	fp	fn	tp
465	0.50024	0.00200	0.58185	0.59260	0.58185	0.56721	-9.22486	1599	1577	31	53
465	0.50026	0.00200	0.58181	0.56311	0.58181	0.54014	-8.88380	1843	1333	42	42
465	0.49931	0.00200	0.58253	0.58748	0.58253	0.56545	-9.07456	1550	1626	30	54
465	0.50030	0.00599	0.54148	0.56859	0.54148	0.53183	-8.81940	1828	1348	43	41
465	0.50083	0.00200	0.58425	0.58856	0.58425	0.56896	-8.90515	1837	1339	37	47
465	0.49876	0.00200	0.59376	0.58097	0.59376	0.56385	-8.87632	2107	1069	45	39
465	0.50049	0.00200	0.57310	0.58719	0.57310	0.55099	-8.94835	1685	1491	36	48
465	0.49912	0.00200	0.56235	0.58026	0.56235	0.54015	-8.90935	1654	1522	37	47
465	0.49999	0.00200	0.58325	0.58033	0.58325	0.54864	-9.11095	2086	1090	47	37
465	0.49953	0.00399	0.56604	0.55293	0.56604	0.53491	-8.86502	1961	1215	46	38
465	0.49958	0.00200	0.57407	0.60607	0.57407	0.55092	-9.22509	1798	1378	39	45
465	0.49947	0.00200	0.57826	0.55929	0.57826	0.55587	-8.87329	1716	1460	36	48
465	0.50144	0.00200	0.59702	0.59901	0.59702	0.54908	-8.94589	2051	1125	46	38
465	0.49878	0.00200	0.56092	0.59104	0.56092	0.54837	-9.07748	1744	1432	38	46
465	0.49977	0.00200	0.60454	0.57471	0.60454	0.56930	-8.83274	2066	1110	43	41
465	0.49997	0.00200	0.59367	0.57407	0.59367	0.56369	-8.97174	2106	1070	45	39
465	0.50081	0.00200	0.59291	0.58395	0.59291	0.56298	-8.97978	1799	1377	37	47
465	0.50121	0.00599	0.54647	0.56875	0.54647	0.53427	-8.82021	2146	1030	51	33
465	0.50013	0.00200	0.56161	0.56174	0.56161	0.54409	-8.94058	1679	1497	37	47
465	0.50028	0.00200	0.60914	0.58942	0.60914	0.58657	-8.95676	1722	1454	31	53
