number	test_perm	test_pval	test_score	train_score	auc_prob	auc_pred	r2	tn	fp	fn	tp
81	0.50078	0.00399	0.54996	0.58076	0.54996	0.54351	-8.74948	1940	1236	44	40
81	0.49920	0.00200	0.54124	0.59908	0.54124	0.54655	-8.48933	2413	763	56	28
81	0.49991	0.00200	0.54742	0.60988	0.54742	0.53641	-8.45751	2273	903	54	30
81	0.49954	0.04192	0.52611	0.60466	0.52611	0.51116	-8.61738	2226	950	57	27
81	0.50105	0.00599	0.54494	0.60278	0.54494	0.54737	-8.54449	2267	909	52	32
81	0.49954	0.16966	0.51492	0.59979	0.51492	0.50537	-8.64675	2038	1138	53	31
81	0.49984	0.07784	0.52276	0.60011	0.52276	0.51886	-8.57986	2464	712	62	22
81	0.49898	0.13174	0.51776	0.57329	0.51776	0.51813	-8.60264	2535	641	64	20
81	0.49981	0.06587	0.52617	0.62002	0.52617	0.54316	-8.56928	2089	1087	48	36
81	0.49974	0.00998	0.53937	0.60747	0.53937	0.55248	-8.61931	1997	1179	44	40
81	0.49963	0.00599	0.56657	0.59467	0.56657	0.56935	-8.66526	2331	845	50	34
81	0.49899	0.05988	0.52448	0.60868	0.52448	0.51911	-8.95897	1785	1391	44	40
81	0.50065	0.13174	0.51877	0.59336	0.51877	0.51340	-8.67765	2089	1087	53	31
81	0.50009	0.00399	0.54633	0.61374	0.54633	0.55479	-8.56955	1936	1240	42	42
81	0.50077	0.00200	0.55733	0.61460	0.55733	0.54685	-8.73586	1999	1177	45	39
81	0.50102	0.00200	0.54953	0.59367	0.54953	0.54757	-8.75384	1928	1248	43	41
81	0.50133	0.00998	0.54059	0.58704	0.54059	0.55200	-8.59665	2183	993	49	35
81	0.49991	0.00200	0.55675	0.60843	0.55675	0.55206	-8.52609	2259	917	51	33
81	0.50008	0.00399	0.54989	0.59274	0.54989	0.53553	-8.99438	1549	1627	35	49
81	0.49966	0.00200	0.54852	0.59580	0.54852	0.53708	-8.66294	2126	1050	50	34
