number	test_perm	test_pval	test_score	train_score	auc_prob	auc_pred	r2	tn	fp	fn	tp
479	0.49949	0.00399	0.54630	0.61455	0.54630	0.51163	-9.03905	2040	1136	52	32
479	0.50102	0.33333	0.50848	0.57261	0.50848	0.47393	-8.86813	1498	1678	44	40
479	0.49986	0.01597	0.53730	0.59423	0.53730	0.52617	-8.89851	1603	1573	38	46
479	0.49980	0.03593	0.52942	0.57775	0.52942	0.49932	-8.85028	2113	1063	56	28
479	0.50064	0.00200	0.55284	0.58213	0.55284	0.54839	-8.84341	1971	1205	44	40
479	0.49963	0.09182	0.52104	0.59305	0.52104	0.49283	-8.86121	2223	953	60	24
479	0.49938	0.01796	0.53454	0.60113	0.53454	0.54346	-9.02341	1675	1501	37	47
479	0.49931	0.00200	0.54715	0.59910	0.54715	0.53407	-8.89736	1880	1296	44	40
479	0.50091	0.00200	0.55664	0.56569	0.55664	0.54839	-8.75336	1971	1205	44	40
479	0.49962	0.00200	0.55664	0.57117	0.55664	0.54839	-8.75907	1971	1205	44	40
479	0.49948	0.09980	0.51924	0.58993	0.51924	0.51798	-8.89440	1551	1625	38	46
479	0.50086	0.01198	0.53853	0.60302	0.53853	0.51069	-8.95059	2034	1142	52	32
479	0.49939	0.00200	0.55650	0.57591	0.55650	0.53469	-8.77228	1884	1292	44	40
479	0.49946	0.01397	0.53640	0.58781	0.53640	0.51557	-8.87504	2065	1111	52	32
479	0.50050	0.13972	0.51903	0.57221	0.51903	0.51798	-8.78698	1551	1625	38	46
479	0.50046	0.00200	0.54221	0.57039	0.54221	0.52400	-8.83786	2232	944	55	29
479	0.50007	0.20758	0.51373	0.57358	0.51373	0.51798	-8.83015	1551	1625	38	46
479	0.49971	0.00399	0.54674	0.58908	0.54674	0.51069	-8.85438	2034	1142	52	32
479	0.50042	0.10579	0.51882	0.56176	0.51882	0.52400	-8.75674	2232	944	55	29
479	0.49945	0.17764	0.51442	0.58281	0.51442	0.51343	-8.87219	1938	1238	49	35
