number	test_perm	test_pval	test_score	train_score	auc_prob	auc_pred	r2	tn	fp	fn	tp
368	0.49878	0.28942	0.50853	0.58262	0.50950	0.52185	-8.76952	1878	1298	46	38
368	0.50054	0.11776	0.52006	0.62524	0.51882	0.51697	-9.01347	1847	1329	46	38
368	0.50090	0.00200	0.54359	0.62186	0.54323	0.53379	-9.06066	1727	1449	40	44
368	0.50067	0.22156	0.51388	0.59877	0.51368	0.52355	-8.77819	1851	1325	45	39
368	0.50012	0.17166	0.51577	0.60802	0.51485	0.49782	-8.88787	1801	1375	48	36
368	0.50071	0.02794	0.53544	0.59345	0.53531	0.51250	-8.85732	1743	1433	44	40
368	0.50017	0.56088	0.49707	0.60176	0.49600	0.48806	-8.89665	1739	1437	48	36
368	0.49979	0.67665	0.49303	0.59170	0.49224	0.47567	-8.89245	1925	1251	55	29
368	0.49906	0.00399	0.53974	0.59894	0.53993	0.51888	-8.81272	1897	1279	47	37
368	0.49912	0.45309	0.50068	0.60363	0.50126	0.46408	-8.76922	1927	1249	57	27
368	0.49973	0.48303	0.50125	0.61383	0.50382	0.47410	-8.88498	1915	1261	55	29
368	0.49998	0.13972	0.51813	0.59075	0.51836	0.52978	-8.91359	1815	1361	43	41
368	0.49961	0.05589	0.52644	0.59738	0.52663	0.51958	-8.79107	1788	1388	44	40
368	0.50063	0.28743	0.51148	0.59112	0.51154	0.49921	-8.80892	1772	1404	47	37
368	0.50049	0.29741	0.50978	0.59825	0.51008	0.50017	-8.79370	2005	1171	53	31
368	0.50006	0.10579	0.52122	0.60394	0.52100	0.49905	-8.93854	1771	1405	47	37
368	0.50070	0.05788	0.52573	0.62133	0.52582	0.48843	-8.89688	1817	1359	50	34
368	0.49996	0.39521	0.50500	0.58717	0.50601	0.49662	-8.78288	1869	1307	50	34
368	0.50055	0.57086	0.49835	0.59628	0.49955	0.49004	-8.95953	1676	1500	46	38
368	0.50008	0.00798	0.54094	0.62176	0.54029	0.53070	-9.01162	1783	1393	42	42
