number	test_perm	test_pval	test_score	train_score	auc_prob	auc_pred	r2	tn	fp	fn	tp
117	0.50010	0.00200	0.55746	0.61452	0.55746	0.51042	-8.67715	2248	929	57	26
117	0.49872	0.00200	0.54965	0.59868	0.54965	0.52538	-8.58090	2611	566	64	19
117	0.50017	0.00200	0.54558	0.61222	0.54558	0.54258	-8.84917	1993	1184	45	38
117	0.50116	0.00798	0.54039	0.59022	0.54039	0.51255	-8.58257	2185	992	55	28
117	0.50029	0.00200	0.55755	0.60046	0.55755	0.52755	-8.56148	2242	935	54	29
117	0.49988	0.06986	0.52295	0.58897	0.52295	0.52289	-8.48185	2710	467	67	16
117	0.50003	0.00599	0.54584	0.58790	0.54584	0.52329	-8.38566	2636	541	65	18
117	0.49903	0.00200	0.55878	0.60781	0.55878	0.54221	-8.62065	2450	727	57	26
117	0.50036	0.09182	0.52296	0.62478	0.52296	0.49657	-8.81471	2160	1017	57	26
117	0.50053	0.00200	0.56696	0.60267	0.56696	0.54211	-8.81164	2258	919	52	31
117	0.50024	0.00399	0.55944	0.60383	0.55944	0.53586	-8.63794	2180	997	51	32
117	0.49956	0.02595	0.53286	0.61696	0.53286	0.52568	-8.80613	2077	1100	50	33
117	0.50069	0.00798	0.54129	0.58483	0.54129	0.53563	-8.61096	2102	1075	49	34
117	0.50020	0.22954	0.51290	0.61070	0.51290	0.51984	-8.69666	2193	984	54	29
117	0.50115	0.06986	0.52485	0.58187	0.52485	0.51380	-8.70215	1925	1252	48	35
117	0.49882	0.00399	0.54732	0.59577	0.54732	0.49417	-8.69757	2183	994	58	25
117	0.49978	0.00399	0.54786	0.59868	0.54786	0.50822	-8.52842	2234	943	57	26
117	0.50061	0.00798	0.53920	0.59743	0.53920	0.50465	-8.68832	2441	736	63	20
117	0.50102	0.03792	0.53309	0.60616	0.53309	0.52019	-8.43079	2578	599	64	19
117	0.49934	0.18164	0.51404	0.60681	0.51404	0.53216	-8.48139	2501	676	60	23
