number	test_perm	test_pval	test_score	train_score	auc_prob	auc_pred	r2	tn	fp	fn	tp
77	0.50019	0.08982	0.52263	0.61226	0.52263	0.47275	-8.86786	1793	1383	52	32
77	0.49970	0.52295	0.49830	0.61625	0.49830	0.46554	-8.93774	1785	1391	53	31
77	0.50053	0.07186	0.52559	0.60847	0.52559	0.49785	-8.88125	1839	1337	49	35
77	0.49960	0.25349	0.50975	0.60789	0.50975	0.49624	-8.87350	1791	1385	48	36
77	0.50040	0.35529	0.50732	0.60819	0.50732	0.48071	-8.85888	1957	1219	55	29
77	0.49888	0.41317	0.50245	0.60177	0.50245	0.49167	-8.84634	1951	1225	53	31
77	0.50131	0.52096	0.50070	0.61514	0.50070	0.47098	-8.87679	1933	1243	56	28
77	0.49927	0.07984	0.52177	0.60881	0.52177	0.52818	-8.88583	1767	1409	42	42
77	0.50092	0.04990	0.53051	0.59144	0.53051	0.50934	-8.81276	1912	1264	49	35
77	0.50063	0.01198	0.54230	0.60870	0.54230	0.50698	-8.85577	1897	1279	49	35
77	0.49997	0.11577	0.52086	0.59760	0.52086	0.50320	-8.81870	1873	1303	49	35
77	0.49977	0.47106	0.50127	0.62913	0.50127	0.49385	-9.12070	1738	1438	47	37
77	0.50028	0.53293	0.49919	0.59469	0.49919	0.46897	-8.84161	1769	1407	52	32
77	0.49958	0.57086	0.49751	0.62556	0.49751	0.50947	-9.16873	1875	1301	48	36
77	0.50007	0.04990	0.52618	0.61339	0.52618	0.51911	-8.87428	1785	1391	44	40
77	0.49881	0.04990	0.52720	0.60113	0.52720	0.52661	-8.88892	1757	1419	42	42
77	0.50035	0.69661	0.49149	0.59215	0.49149	0.47268	-8.84664	1906	1270	55	29
77	0.49950	0.01397	0.53648	0.60213	0.53648	0.51898	-8.91432	1822	1354	45	39
77	0.49997	0.32136	0.50812	0.57700	0.50812	0.49545	-8.73246	1975	1201	53	31
77	0.49952	0.11976	0.51791	0.60239	0.51791	0.51652	-8.84309	1882	1294	47	37
