number	test_perm	test_pval	test_score	train_score	auc_prob	auc_pred	r2	tn	fp	fn	tp
336	0.49880	0.85230	0.48112	0.55848	0.48112	0.48531	-8.83162	1835	1341	51	33
336	0.50023	0.84631	0.48363	0.57425	0.48363	0.47962	-9.12966	1761	1415	50	34
336	0.49840	0.99401	0.45953	0.56955	0.45953	0.48106	-8.92118	1997	1179	56	28
336	0.50196	0.99401	0.46519	0.56933	0.46519	0.45876	-8.95758	1931	1245	58	26
336	0.49971	0.91417	0.47661	0.55629	0.47661	0.47609	-8.83410	1852	1324	53	31
336	0.49904	0.85629	0.48261	0.58446	0.48261	0.47174	-9.00949	1711	1465	50	34
336	0.49896	1.00000	0.43175	0.53818	0.43175	0.44227	-8.84815	1675	1501	54	30
336	0.50059	0.96607	0.46993	0.56739	0.46993	0.48166	-8.93447	1774	1402	50	34
336	0.50066	0.92016	0.47620	0.55892	0.47620	0.46358	-8.87352	1886	1290	56	28
336	0.50157	0.80240	0.48807	0.57767	0.48807	0.48677	-8.98808	1693	1483	47	37
336	0.49851	0.98603	0.45934	0.55491	0.45934	0.48393	-8.91355	1675	1501	47	37
336	0.49973	0.99800	0.45455	0.56657	0.45455	0.47631	-8.92433	1740	1436	50	34
336	0.50097	0.99202	0.45601	0.57889	0.45601	0.46638	-9.04714	1866	1310	55	29
336	0.49992	0.92415	0.47589	0.57573	0.47589	0.47803	-8.83298	1940	1236	55	29
336	0.50042	0.60878	0.49636	0.55241	0.49636	0.50273	-8.97639	1870	1306	49	35
336	0.49997	0.98403	0.46321	0.54583	0.46321	0.45395	-8.88254	1787	1389	55	29
336	0.49906	0.97804	0.46493	0.57944	0.46493	0.46172	-8.96899	1912	1264	57	27
336	0.49905	0.88024	0.47966	0.56051	0.47966	0.47540	-8.91755	1772	1404	51	33
336	0.50077	0.29940	0.50927	0.57211	0.50927	0.49898	-9.36268	1884	1292	50	34
336	0.49912	0.97405	0.46958	0.55663	0.46958	0.46544	-8.85026	1860	1316	55	29
