number	test_perm	test_pval	test_score	train_score	auc_prob	auc_pred	r2	tn	fp	fn	tp
76	0.50100	0.00200	0.58999	0.58977	0.59094	0.55850	-8.93714	1884	1292	40	44
76	0.50006	0.00200	0.55350	0.61480	0.55345	0.52894	-9.20957	1734	1442	41	43
76	0.49971	0.00200	0.58555	0.56312	0.58536	0.55488	-8.90196	1861	1315	40	44
76	0.49942	0.00200	0.61399	0.58531	0.61379	0.58033	-8.94528	1947	1229	38	46
76	0.49984	0.00200	0.62486	0.56953	0.62490	0.60420	-8.88865	1834	1342	31	53
76	0.49896	0.00200	0.59382	0.57722	0.59394	0.55614	-8.91763	1869	1307	40	44
76	0.50086	0.00200	0.57067	0.59593	0.57072	0.56003	-9.19527	1629	1547	33	51
76	0.50143	0.00200	0.59115	0.57907	0.59041	0.54897	-9.03635	1710	1466	37	47
76	0.49913	0.00200	0.56498	0.61391	0.56509	0.54805	-9.06420	1931	1245	43	41
76	0.49845	0.00200	0.61586	0.59725	0.61544	0.57929	-8.94445	1827	1349	35	49
76	0.49979	0.00200	0.58780	0.61453	0.58803	0.56339	-9.15059	1726	1450	35	49
76	0.50163	0.00200	0.59290	0.61706	0.59303	0.55580	-9.15900	1829	1347	39	45
76	0.50011	0.00200	0.55537	0.57333	0.55519	0.53360	-8.98480	1688	1488	39	45
76	0.50031	0.00200	0.58834	0.59448	0.58812	0.55763	-8.97667	1765	1411	37	47
76	0.50124	0.00200	0.59282	0.59583	0.59228	0.54769	-8.89197	2080	1096	47	37
76	0.50000	0.00200	0.58060	0.58699	0.58088	0.56452	-8.93132	1771	1405	36	48
76	0.49936	0.00200	0.54691	0.60392	0.54685	0.53880	-9.18034	1721	1455	39	45
76	0.50075	0.00200	0.58008	0.58924	0.58008	0.55753	-8.98396	1840	1336	39	45
76	0.50096	0.00200	0.63334	0.57865	0.63333	0.61712	-8.94595	1727	1449	26	58
76	0.49914	0.00200	0.58273	0.57232	0.58274	0.55000	-8.84027	1830	1346	40	44
