number	test_perm	test_pval	test_score	train_score	auc_prob	auc_pred	r2	tn	fp	fn	tp
419	0.50032	0.00200	0.58458	0.61827	0.58458	0.56024	-9.07978	1895	1281	40	44
419	0.50159	0.00200	0.55999	0.57709	0.55999	0.55195	-8.86041	1918	1258	42	42
419	0.50045	0.00399	0.53819	0.56979	0.53819	0.53964	-9.02233	1802	1374	41	43
419	0.49933	0.00200	0.60681	0.59333	0.60681	0.56348	-8.96147	1840	1336	38	46
419	0.49975	0.00200	0.61073	0.57597	0.61073	0.59822	-8.90124	1796	1380	31	53
419	0.49976	0.00200	0.57484	0.58299	0.57484	0.55709	-8.88878	1875	1301	40	44
419	0.50066	0.00798	0.54229	0.56945	0.54229	0.54005	-8.99432	1729	1447	39	45
419	0.49901	0.00200	0.57443	0.57085	0.57443	0.54369	-8.78024	2168	1008	50	34
419	0.49917	0.00200	0.59688	0.58330	0.59688	0.57599	-8.92465	1806	1370	35	49
419	0.49994	0.00200	0.60078	0.59673	0.60078	0.55415	-8.86795	2121	1055	47	37
419	0.49924	0.00200	0.57414	0.58663	0.57414	0.55703	-8.96080	1799	1377	38	46
419	0.50173	0.00399	0.56156	0.55552	0.56156	0.55025	-8.78459	1945	1231	43	41
419	0.49915	0.00200	0.57987	0.58868	0.57987	0.55665	-8.85762	1910	1266	41	43
419	0.49964	0.00200	0.58116	0.59160	0.58116	0.56147	-8.93908	1865	1311	39	45
419	0.49898	0.00599	0.55391	0.57330	0.55391	0.55784	-8.91537	2031	1145	44	40
419	0.49890	0.00200	0.60254	0.56752	0.60254	0.56896	-8.93196	1837	1339	37	47
419	0.50057	0.00200	0.59284	0.58587	0.59284	0.56521	-8.88860	1851	1325	38	46
419	0.50057	0.00200	0.57344	0.58433	0.57344	0.53599	-8.97114	1741	1435	40	44
419	0.50057	0.00200	0.56304	0.59231	0.56304	0.53853	-8.94805	1984	1192	46	38
419	0.50035	0.00200	0.56082	0.57018	0.56082	0.54342	-8.85515	1826	1350	41	43
