number	test_perm	test_pval	test_score	train_score	auc_prob	auc_pred	r2	tn	fp	fn	tp
318	0.49944	0.00200	0.58608	0.57547	0.58607	0.56733	-8.97095	2112	1065	44	39
318	0.50032	0.00200	0.55119	0.59045	0.55146	0.55511	-9.08424	1843	1334	39	44
318	0.50101	0.00599	0.54770	0.57619	0.54770	0.55098	-8.97106	1855	1322	40	43
318	0.49939	0.00200	0.56123	0.59323	0.56122	0.57166	-9.08696	1795	1382	35	48
318	0.50027	0.00200	0.56535	0.58634	0.56541	0.57011	-8.97166	1900	1277	38	45
318	0.49966	0.00200	0.59351	0.56790	0.59351	0.58843	-8.95663	2093	1084	40	43
318	0.49968	0.00200	0.57970	0.56289	0.57970	0.55477	-9.01030	1726	1451	36	47
318	0.50021	0.00599	0.54445	0.60780	0.54445	0.53151	-9.13107	1693	1484	39	44
318	0.49934	0.00200	0.59265	0.58679	0.59238	0.57646	-8.99982	1749	1428	33	50
318	0.50041	0.00200	0.57885	0.57888	0.57885	0.56356	-8.94605	1667	1510	33	50
318	0.49990	0.00399	0.55465	0.57177	0.55465	0.55567	-8.93394	1770	1407	37	46
318	0.49926	0.00200	0.56302	0.57958	0.56302	0.59189	-8.95019	1847	1330	33	50
318	0.50028	0.00200	0.58187	0.55671	0.58187	0.56649	-8.92641	1877	1300	38	45
318	0.49917	0.00200	0.55935	0.59623	0.55989	0.55142	-9.11828	1743	1434	37	46
318	0.49900	0.00200	0.58847	0.58406	0.58840	0.59378	-8.98607	1859	1318	33	50
318	0.49967	0.00200	0.57167	0.57078	0.57152	0.58079	-8.95958	2121	1056	42	41
318	0.49999	0.00200	0.56394	0.56035	0.56394	0.57204	-8.92515	1874	1303	37	46
318	0.50029	0.00200	0.58657	0.59659	0.58657	0.56387	-9.17135	1669	1508	33	50
318	0.49941	0.00200	0.55337	0.58397	0.55326	0.52633	-8.97004	2196	981	53	30
318	0.50070	0.04790	0.52875	0.55601	0.52875	0.51926	-8.98775	1730	1447	42	41
