number	test_perm	test_pval	test_score	train_score	auc_prob	auc_pred	r2	tn	fp	fn	tp
216	0.49999	0.00200	0.55278	0.72270	0.54422	0.54343	-9.32291	1637	1539	36	48
216	0.49902	0.00599	0.54284	0.72255	0.55586	0.51644	-8.99053	1579	1597	39	45
216	0.50028	0.08782	0.52340	0.72732	0.52479	0.51725	-9.04256	1811	1365	45	39
216	0.50096	0.00200	0.60344	0.72998	0.59847	0.56774	-9.15263	1678	1498	33	51
216	0.49901	0.00200	0.58650	0.73875	0.57809	0.57051	-9.17395	1620	1556	31	53
216	0.49887	0.60279	0.49404	0.71174	0.50271	0.47817	-8.93768	1714	1462	49	35
216	0.50011	0.00798	0.54776	0.70961	0.54920	0.53432	-9.07468	1806	1370	42	42
216	0.49818	0.00200	0.55588	0.74288	0.54565	0.53234	-9.05926	1680	1496	39	45
216	0.49972	0.00200	0.58054	0.71983	0.57653	0.55697	-9.14398	1723	1453	36	48
216	0.50030	0.00200	0.58675	0.73114	0.58351	0.56418	-9.00962	1731	1445	35	49
216	0.50034	0.01198	0.53961	0.71599	0.54581	0.52769	-9.10853	1537	1639	36	48
216	0.50022	0.00200	0.56572	0.71804	0.57266	0.53574	-9.12816	1626	1550	37	47
216	0.50094	0.01198	0.53643	0.72564	0.53888	0.51886	-9.25025	1670	1506	41	43
216	0.49988	0.00200	0.60649	0.72315	0.60131	0.58755	-8.88884	1766	1410	32	52
216	0.50031	0.00399	0.54859	0.72344	0.53687	0.52141	-8.90719	1724	1452	42	42
216	0.50010	0.00200	0.56051	0.73963	0.55598	0.49687	-8.80966	1795	1381	48	36
216	0.50069	0.00200	0.57080	0.73452	0.57036	0.55624	-8.88771	1794	1382	38	46
216	0.50091	0.03792	0.53218	0.73400	0.53126	0.50381	-9.18941	1650	1526	43	41
216	0.50024	0.00200	0.56081	0.73721	0.55846	0.57019	-8.92260	1807	1369	36	48
216	0.49939	0.09780	0.51966	0.74043	0.51934	0.51685	-9.06323	1695	1481	42	42
