number	test_perm	test_pval	test_score	train_score	auc_prob	auc_pred	r2	tn	fp	fn	tp
229	0.50031	0.95010	0.47266	0.58625	0.47014	0.47144	-9.02483	1541	1636	45	38
229	0.49980	0.94810	0.47551	0.59164	0.47906	0.50266	-9.29763	1548	1629	40	43
229	0.50063	0.80838	0.48668	0.59582	0.49396	0.46400	-9.13000	1532	1645	46	37
229	0.50050	0.83234	0.48483	0.59856	0.47933	0.50458	-9.20995	1254	1923	32	51
229	0.49961	0.96208	0.46985	0.57597	0.47225	0.47356	-9.12309	1631	1546	47	36
229	0.49879	0.09581	0.51918	0.58096	0.51438	0.54346	-9.17101	1501	1676	32	51
229	0.49977	0.97405	0.46842	0.59501	0.46863	0.46661	-9.19772	1740	1437	51	32
229	0.49786	0.00399	0.53447	0.59314	0.53627	0.54421	-9.43679	1812	1365	40	43
229	0.49976	0.22156	0.51202	0.59316	0.52549	0.50730	-9.26033	1233	1944	31	52
229	0.49950	0.97804	0.46975	0.57975	0.46689	0.46649	-9.18600	1433	1744	43	40
229	0.50121	0.43513	0.50419	0.59134	0.49359	0.51952	-9.29252	1502	1675	36	47
229	0.49979	0.14172	0.51833	0.60565	0.51495	0.51066	-9.24272	1484	1693	37	46
229	0.49951	0.82834	0.48320	0.59242	0.48426	0.50297	-9.04928	1971	1206	51	32
229	0.49992	1.00000	0.43986	0.59329	0.44603	0.47718	-9.10599	1654	1523	47	36
229	0.49967	0.33134	0.50703	0.59279	0.50398	0.53945	-9.25409	1399	1778	30	53
229	0.50033	0.58882	0.49555	0.59914	0.49346	0.51287	-9.09657	1766	1411	44	39
229	0.49900	0.98204	0.46602	0.57872	0.46647	0.46749	-9.17392	1669	1508	49	34
229	0.49971	0.19361	0.51323	0.60264	0.51588	0.52066	-9.45777	1471	1706	35	48
229	0.49895	0.79641	0.48556	0.59897	0.49054	0.50534	-9.36207	1565	1612	40	43
229	0.49958	0.62275	0.49396	0.59538	0.48791	0.48894	-9.31963	1346	1831	37	46
