number	test_perm	test_pval	test_score	train_score	auc_prob	auc_pred	r2	tn	fp	fn	tp
181	0.50089	0.21158	0.51443	0.60120	0.51443	0.52128	-9.26971	1761	1415	43	41
181	0.50084	0.18962	0.51500	0.61795	0.51500	0.50728	-9.80709	1483	1693	38	46
181	0.50088	0.34132	0.50711	0.59779	0.50711	0.53466	-9.34775	1846	1330	43	41
181	0.49999	0.39122	0.50552	0.59873	0.50552	0.49808	-9.30743	1538	1638	41	43
181	0.49883	0.52495	0.49703	0.58786	0.49703	0.51181	-9.13047	1663	1513	42	42
181	0.49945	0.81437	0.48464	0.59644	0.48464	0.47566	-9.33190	1509	1667	44	40
181	0.49955	0.07186	0.52489	0.60179	0.52489	0.51490	-9.35164	1418	1758	35	49
181	0.50040	0.78643	0.48823	0.59745	0.48823	0.48865	-9.07829	1894	1282	52	32
181	0.50197	0.00998	0.54501	0.60090	0.54501	0.50873	-9.29951	1530	1646	39	45
181	0.50057	0.15170	0.51795	0.62045	0.51795	0.50193	-9.73130	1449	1727	38	46
181	0.50045	0.21158	0.51416	0.62991	0.51416	0.50677	-9.49797	1631	1545	42	42
181	0.49995	0.82834	0.48472	0.61480	0.48472	0.49978	-9.37447	1511	1665	40	44
181	0.49974	0.67265	0.49259	0.58272	0.49259	0.49777	-9.30519	1536	1640	41	43
181	0.50139	0.37725	0.50611	0.62874	0.50611	0.51782	-9.70001	1739	1437	43	41
181	0.49973	0.06387	0.52517	0.61335	0.52517	0.52447	-9.25495	1630	1546	39	45
181	0.49971	0.66467	0.49183	0.58431	0.49183	0.49871	-9.28670	1542	1634	41	43
181	0.49906	0.02395	0.52893	0.61730	0.52893	0.53114	-9.48359	1748	1428	41	43
181	0.50092	0.46307	0.50327	0.61251	0.50327	0.51477	-9.47351	1644	1532	41	43
181	0.50045	0.60878	0.49631	0.61468	0.49631	0.49736	-9.64466	1420	1756	38	46
181	0.50026	0.21158	0.51423	0.58605	0.51423	0.50803	-9.16690	1639	1537	42	42
