number	test_perm	test_pval	test_score	train_score	auc_prob	auc_pred	r2	tn	fp	fn	tp
204	0.50026	0.38523	0.50463	0.68109	0.50463	0.50636	-8.52711	1916	1261	49	34
204	0.50067	0.00200	0.57412	0.67392	0.57412	0.53860	-8.17018	2006	1171	46	37
204	0.49943	0.13972	0.51766	0.68196	0.51766	0.50623	-8.16403	2030	1147	52	31
204	0.50087	0.00200	0.56952	0.68798	0.56952	0.56178	-7.78215	2115	1062	45	38
204	0.49935	0.01198	0.53656	0.67192	0.53656	0.51450	-8.17254	2006	1171	50	33
204	0.50001	0.09182	0.52428	0.67079	0.52428	0.52327	-7.91523	2100	1077	51	32
204	0.49849	0.27345	0.50816	0.69114	0.50816	0.50974	-8.20309	2014	1163	51	32
204	0.50084	0.00399	0.55390	0.65190	0.55390	0.52588	-8.11309	2040	1137	49	34
204	0.50119	0.01397	0.53928	0.69625	0.53928	0.52107	-7.99089	2086	1091	51	32
204	0.49983	0.02994	0.52993	0.66493	0.52993	0.49564	-8.13699	2001	1176	53	30
204	0.49960	0.15170	0.51551	0.67133	0.51551	0.50052	-8.12436	2032	1145	53	30
204	0.49974	0.21756	0.51152	0.70086	0.51152	0.50599	-7.89292	2105	1072	54	29
204	0.49969	0.00200	0.54827	0.66936	0.54827	0.55242	-8.31975	1979	1198	43	40
204	0.49970	0.00200	0.56351	0.67228	0.56351	0.54035	-8.72552	1864	1313	42	41
204	0.49952	0.00599	0.53770	0.68282	0.53770	0.53055	-7.92138	2108	1069	50	33
204	0.49891	0.52096	0.49805	0.67081	0.49805	0.49173	-7.92539	2091	1086	56	27
204	0.50102	0.04192	0.52993	0.71238	0.52993	0.50652	-8.61052	1917	1260	49	34
204	0.50032	0.09980	0.52120	0.67343	0.52120	0.50454	-8.29573	1981	1196	51	32
204	0.50009	0.00200	0.55159	0.66549	0.55159	0.52230	-8.27277	1979	1198	48	35
204	0.49937	0.41317	0.50224	0.64518	0.50224	0.49158	-7.80314	2090	1087	56	27
