number	test_perm	test_pval	test_score	train_score	auc_prob	auc_pred	r2	tn	fp	fn	tp
172	0.50013	0.34930	0.50610	0.99820	0.53219	0.53693	-12.90150	1936	1240	45	39
172	0.49958	0.15369	0.51758	0.98449	0.52073	0.49267	-17.48199	1428	1748	39	45
172	0.49845	0.00998	0.53745	0.98164	0.52951	0.50509	-4.89370	2679	497	70	14
172	0.50013	0.00200	0.56077	0.99877	0.56794	0.55363	-15.77095	1664	1512	35	49
172	0.50053	0.54092	0.49877	0.99267	0.57676	0.55958	-13.58868	1853	1323	39	45
172	0.50016	0.04391	0.52715	0.99669	0.51385	0.47851	-13.16926	1943	1233	55	29
172	0.49988	0.00599	0.54404	0.99950	0.52064	0.49340	-12.50990	1962	1214	53	31
172	0.49978	0.00200	0.54794	0.99652	0.55785	0.53978	-17.21359	1576	1600	35	49
172	0.49997	0.03393	0.52967	0.98275	0.51621	0.49850	-19.56637	1276	1900	34	50
172	0.49838	0.00200	0.56390	0.99407	0.57852	0.56061	-21.02226	1179	1997	21	63
172	0.50042	0.03593	0.52894	0.99399	0.54080	0.53814	-17.28471	1490	1686	33	51
172	0.50191	0.99202	0.46129	0.99560	0.52871	0.53266	-15.50305	1682	1494	39	45
172	0.49888	0.00998	0.53510	0.99156	0.53823	0.54346	-25.15072	881	2295	16	68
172	0.49900	0.03593	0.53025	0.99760	0.46098	0.48871	-12.98876	1970	1206	54	30
172	0.49928	0.00599	0.54408	0.98606	0.51274	0.49536	-22.85396	1067	2109	29	55
172	0.49934	0.00200	0.58422	0.98980	0.53386	0.52869	-25.88089	825	2351	17	67
172	0.50166	0.00998	0.53964	0.99453	0.53704	0.52706	-8.90007	2327	849	57	27
172	0.50043	0.31737	0.50822	0.98042	0.51815	0.49267	-9.73273	2222	954	60	24
172	0.49937	0.72655	0.48859	0.99893	0.52555	0.54675	-11.42786	2074	1102	47	37
172	0.50059	0.00399	0.54606	0.99969	0.52647	0.50984	-19.39251	1348	1828	34	50
