number	test_perm	test_pval	test_score	train_score	auc_prob	auc_pred	r2	tn	fp	fn	tp
490	0.50039	0.01796	0.53604	0.78581	0.53604	0.52639	-9.53710	1680	1496	40	44
490	0.49990	0.13772	0.51725	0.74318	0.51725	0.52418	-10.22874	1666	1510	40	44
490	0.49976	0.03792	0.53124	0.76491	0.53124	0.51168	-9.79620	1700	1476	43	41
490	0.50011	0.00200	0.56451	0.77514	0.56451	0.53250	-10.02343	1681	1495	39	45
490	0.49882	0.00200	0.56872	0.76175	0.56872	0.56198	-9.81828	1717	1459	35	49
490	0.50064	0.00200	0.57817	0.77429	0.57817	0.57183	-9.86318	1704	1472	33	51
490	0.50128	0.00200	0.54979	0.76577	0.54979	0.52972	-9.65706	1739	1437	41	43
490	0.49999	0.00200	0.57449	0.76584	0.57449	0.54150	-9.63406	1776	1400	40	44
490	0.49987	0.00399	0.54387	0.76204	0.54387	0.53124	-9.89284	1673	1503	39	45
490	0.50018	0.05190	0.52757	0.76746	0.52757	0.53457	-9.68817	1732	1444	40	44
490	0.50115	0.00200	0.56151	0.75961	0.56151	0.55029	-9.24739	1794	1382	39	45
490	0.50108	0.04990	0.52943	0.77235	0.52943	0.52094	-9.67252	1721	1455	42	42
490	0.50159	0.00200	0.55312	0.76782	0.55312	0.54320	-9.31521	1749	1427	39	45
490	0.50056	0.00200	0.55553	0.77200	0.55553	0.52884	-9.06041	1809	1367	43	41
490	0.50164	0.02395	0.53869	0.77659	0.53869	0.50733	-9.27204	1748	1428	45	39
490	0.50034	0.00200	0.57786	0.76534	0.57786	0.55715	-9.43987	1762	1414	37	47
490	0.50005	0.00399	0.57093	0.79911	0.57093	0.52834	-8.81842	1768	1408	42	42
490	0.49964	0.00200	0.56246	0.76383	0.56246	0.53886	-9.35490	1797	1379	41	43
490	0.50003	0.00798	0.54250	0.77434	0.54250	0.52248	-9.63370	1693	1483	41	43
490	0.49962	0.00200	0.59126	0.78681	0.59126	0.55530	-9.25616	1788	1388	38	46
