number	test_perm	test_pval	test_score	train_score	auc_prob	auc_pred	r2	tn	fp	fn	tp
46	0.50012	0.74251	0.48917	0.50000	0.50000	0.52313	-8.95899	1924	1252	47	37
46	0.50008	0.96407	0.47025	0.37926	0.47025	0.51591	-9.17065	1500	1676	37	47
46	0.50146	0.98603	0.46263	0.37444	0.46263	0.50876	-8.65750	1379	1797	35	49
46	0.49879	0.74052	0.48927	0.50000	0.50000	0.49761	-8.95899	1535	1641	41	43
46	0.49936	0.93413	0.47474	0.38631	0.47474	0.50273	-8.74767	1076	2100	28	56
46	0.50001	0.47904	0.50000	0.38204	0.46784	0.52600	-9.17062	1980	1196	48	36
46	0.49928	0.88822	0.47973	0.50000	0.50000	0.51453	-8.95899	1340	1836	33	51
46	0.50128	0.89621	0.48050	0.38062	0.48050	0.47612	-9.60085	1096	2080	33	51
46	0.49956	0.69261	0.49190	0.40315	0.49190	0.50617	-8.49173	1665	1511	43	41
46	0.50040	0.64072	0.49410	0.50000	0.50000	0.49780	-8.95899	1574	1602	42	42
46	0.49965	0.85629	0.48271	0.38536	0.48271	0.51465	-8.72811	1492	1684	37	47
46	0.49911	1.00000	0.44985	0.39191	0.44985	0.55099	-9.38422	1496	1680	31	53
46	0.49938	0.99202	0.45950	0.50000	0.50000	0.54917	-8.95899	1371	1805	28	56
46	0.50010	0.59681	0.49574	0.39248	0.48693	0.49271	-9.38387	1277	1899	35	49
46	0.49858	0.43313	0.50051	0.39734	0.50051	0.50305	-8.61075	1683	1493	44	40
46	0.49910	0.48902	0.50000	0.50000	0.50000	0.53488	-8.95899	1923	1253	45	39
46	0.49976	0.96407	0.46877	0.38210	0.46877	0.52248	-8.70338	1693	1483	41	43
46	0.49998	0.50499	0.50000	0.40225	0.52002	0.48069	-9.21879	1730	1446	49	35
46	0.50027	0.86228	0.48232	0.38049	0.48232	0.49534	-10.43715	651	2525	18	66
46	0.50024	0.50898	0.50000	0.39097	0.50274	0.50264	-8.74999	1756	1420	46	38
