number	test_perm	test_pval	test_score	train_score	auc_prob	auc_pred	r2	tn	fp	fn	tp
69	0.50040	0.00200	0.55207	0.99874	0.53179	0.50789	-21.37642	1260	1916	32	52
69	0.50094	0.00998	0.54488	0.99411	0.51260	0.51966	-11.09992	2091	1085	52	32
69	0.49968	0.02196	0.53335	0.97164	0.52502	0.50606	-28.72949	530	2646	13	71
69	0.50009	0.01198	0.53970	0.98245	0.55546	0.54682	-22.95987	978	2198	18	66
69	0.50083	0.00599	0.54913	0.97825	0.55023	0.55413	-6.43911	2499	677	57	27
69	0.50057	0.37924	0.50569	0.96732	0.50807	0.49614	-19.20606	1261	1915	34	50
69	0.50013	0.00998	0.53586	0.97983	0.52223	0.49645	-27.23256	658	2518	18	66
69	0.49970	0.99800	0.45193	0.99612	0.52582	0.51882	-14.37567	1821	1355	45	39
69	0.50090	0.82435	0.48534	0.99177	0.49695	0.48511	-10.69370	2174	1002	60	24
69	0.50092	0.00200	0.54802	0.97493	0.53526	0.46683	-20.61071	1037	2139	33	51
69	0.49945	0.00200	0.54573	0.90702	0.56866	0.50368	-34.38325	99	3077	2	82
69	0.49894	0.50898	0.49879	0.95761	0.50697	0.50993	-9.83834	2067	1109	53	31
69	0.49867	0.00399	0.54124	0.98741	0.46719	0.48241	-12.99209	1930	1246	54	30
69	0.50013	0.00200	0.56119	0.98126	0.54995	0.51419	-19.85750	1111	2065	27	57
69	0.50108	0.00200	0.56168	0.97307	0.55536	0.53859	-10.15420	2060	1116	48	36
69	0.49944	0.01796	0.53333	0.99812	0.59129	0.57543	-18.34410	1500	1676	27	57
69	0.50030	0.05589	0.52682	0.99909	0.53896	0.53197	-17.21496	1602	1574	37	47
69	0.50082	0.00200	0.55597	0.96086	0.52277	0.51581	-7.66944	2369	807	60	24
69	0.49914	0.00599	0.54148	0.95971	0.52847	0.52880	-18.49708	1166	2010	26	58
69	0.50099	0.00200	0.56168	0.96476	0.53944	0.54536	-8.17789	2292	884	53	31
