number	test_perm	test_pval	test_score	train_score	auc_prob	auc_pred	r2	tn	fp	fn	tp
306	0.50045	0.00798	0.53881	0.96019	0.55411	0.53429	-8.89651	1768	1408	41	43
306	0.49916	0.00200	0.58492	0.96856	0.58751	0.57734	-8.89794	1739	1437	33	51
306	0.50119	0.00200	0.56517	0.93936	0.56346	0.53532	-9.13284	1888	1288	44	40
306	0.50049	0.00399	0.55426	0.95526	0.54891	0.52116	-9.02733	1798	1378	44	40
306	0.49924	0.00599	0.54983	0.96373	0.56571	0.54491	-8.84879	1722	1454	38	46
306	0.49990	0.00200	0.56922	0.96941	0.56588	0.54128	-9.01328	1699	1477	38	46
306	0.49923	0.00200	0.60080	0.97117	0.59436	0.55599	-9.02089	1679	1497	35	49
306	0.50020	0.00200	0.58590	0.96425	0.57651	0.53243	-8.73190	1794	1382	42	42
306	0.50038	0.00200	0.60059	0.96398	0.60275	0.57199	-8.97429	1705	1471	33	51
306	0.49843	0.00399	0.55271	0.97402	0.55558	0.52582	-8.82780	1752	1424	42	42
306	0.49943	0.00200	0.61563	0.95861	0.61574	0.58323	-8.81153	1852	1324	35	49
306	0.50074	0.00998	0.53739	0.96576	0.53973	0.51672	-8.90335	1732	1444	43	41
306	0.50022	0.00200	0.56743	0.96877	0.56287	0.54147	-8.94151	1738	1438	39	45
306	0.50111	0.00200	0.55879	0.95441	0.57723	0.56166	-8.77324	1715	1461	35	49
306	0.50095	0.00599	0.54354	0.96538	0.54453	0.48242	-8.89682	1741	1435	49	35
306	0.49934	0.00200	0.56329	0.97145	0.55847	0.53615	-8.96079	1742	1434	40	44
306	0.50117	0.00200	0.59993	0.96550	0.60211	0.58802	-8.78067	1769	1407	32	52
306	0.50028	0.00399	0.55224	0.96511	0.55743	0.53722	-8.86549	1711	1465	39	45
306	0.50042	0.00200	0.55970	0.97439	0.56488	0.53338	-8.73650	1800	1376	42	42
306	0.49954	0.00200	0.57443	0.96675	0.56795	0.55675	-8.95896	1646	1530	34	50
