number	test_perm	test_pval	test_score	train_score	auc_prob	auc_pred	r2	tn	fp	fn	tp
474	0.50059	0.40719	0.50466	0.96130	0.55474	0.56904	-7.78531	2329	847	50	34
474	0.50042	0.19760	0.51538	0.93340	0.52228	0.51166	-7.24935	2267	909	58	26
474	0.49949	0.12176	0.51737	0.98583	0.48342	0.50703	-17.97471	1368	1808	35	49
474	0.50009	0.14770	0.51595	0.95589	0.52446	0.48293	-6.45885	2387	789	66	18
474	0.50025	0.00200	0.55127	0.99210	0.51441	0.52984	-12.23135	1891	1285	45	39
474	0.49990	0.11776	0.51926	0.97378	0.51697	0.50079	-8.42201	2198	978	58	26
474	0.49998	0.00599	0.54422	0.97151	0.58821	0.52429	-26.06598	608	2568	12	72
474	0.50043	0.00200	0.58706	0.97136	0.56296	0.52170	-21.84493	894	2282	20	64
474	0.50180	0.00200	0.55447	0.98972	0.53236	0.51624	-20.15120	1124	2052	27	57
474	0.50099	0.57884	0.49722	0.97445	0.53375	0.51888	-17.35804	1292	1884	31	53
474	0.49986	0.00998	0.53829	0.92938	0.57184	0.51022	-25.06070	443	2733	10	74
474	0.49965	0.02395	0.53296	0.98389	0.53571	0.52793	-14.92694	1652	1524	39	45
474	0.49844	0.47106	0.50060	0.97802	0.48468	0.51546	-21.93747	930	2246	22	62
474	0.49985	0.20160	0.51487	0.95592	0.54381	0.53416	-11.70517	1805	1371	42	42
474	0.50030	0.02595	0.53256	0.97420	0.50935	0.50946	-18.02482	1270	1906	32	52
474	0.50007	0.02196	0.53127	0.97292	0.49306	0.50022	-7.55712	2270	906	60	24
474	0.49958	0.21158	0.51195	0.94686	0.51466	0.52014	-18.44671	1111	2065	26	58
474	0.50056	0.04990	0.52869	0.96901	0.51972	0.49351	-5.64452	2492	684	67	17
474	0.50015	0.54491	0.49801	0.98098	0.52164	0.51619	-14.24758	1653	1523	41	43
474	0.50025	0.01397	0.53987	0.98884	0.52936	0.52221	-7.42147	2334	842	58	26
