number	test_perm	test_pval	test_score	train_score	auc_prob	auc_pred	r2	tn	fp	fn	tp
433	0.50060	0.00998	0.53757	0.64127	0.53757	0.51931	-7.19155	2240	936	56	28
433	0.49991	0.00200	0.54766	0.64741	0.54766	0.50955	-7.45476	2178	998	56	28
433	0.49958	0.00200	0.57254	0.66728	0.57254	0.55487	-7.23704	2239	937	50	34
433	0.50052	0.00200	0.57681	0.66444	0.57681	0.55075	-7.42880	2175	1001	49	35
433	0.49975	0.00200	0.54214	0.64413	0.54214	0.52885	-7.30687	2225	951	54	30
433	0.50117	0.00200	0.56830	0.66344	0.56830	0.53944	-7.57459	2141	1035	50	34
433	0.50042	0.00200	0.58859	0.65198	0.58859	0.57584	-7.29438	2221	955	46	38
433	0.50030	0.00200	0.56867	0.63648	0.56867	0.56700	-7.61534	2127	1049	45	39
433	0.49953	0.00200	0.59220	0.64246	0.59220	0.57938	-7.58298	2130	1046	43	41
433	0.49872	0.00200	0.55628	0.67435	0.55628	0.53311	-7.80233	2063	1113	49	35
433	0.50016	0.00200	0.54773	0.59791	0.54773	0.53396	-7.61067	2144	1032	51	33
433	0.49940	0.00399	0.54264	0.64370	0.54264	0.50977	-7.26916	2255	921	58	26
433	0.49886	0.00200	0.55097	0.67826	0.55097	0.54329	-7.88952	2052	1124	47	37
433	0.49980	0.00200	0.60139	0.63565	0.60139	0.58513	-7.15032	2280	896	46	38
433	0.49980	0.00399	0.54142	0.65452	0.54142	0.50962	-7.84938	2065	1111	53	31
433	0.49780	0.00200	0.56862	0.67351	0.56862	0.55619	-6.93852	2323	853	52	32
433	0.49913	0.00200	0.58310	0.68728	0.58310	0.57308	-7.69435	2090	1086	43	41
433	0.49963	0.00200	0.57224	0.66961	0.57224	0.56916	-7.09968	2292	884	49	35
433	0.50120	0.00399	0.55495	0.64667	0.55495	0.51755	-7.30745	2191	985	55	29
433	0.49862	0.00200	0.55038	0.69811	0.55038	0.54943	-7.83191	2091	1085	47	37
