number	test_perm	test_pval	test_score	train_score	auc_prob	auc_pred	r2	tn	fp	fn	tp
282	0.50082	0.01198	0.53941	0.67405	0.51772	0.49306	-10.33354	1487	1690	40	43
282	0.49914	0.00200	0.55825	0.65424	0.56677	0.50608	-17.88295	230	2947	5	78
282	0.50008	0.01397	0.53429	0.64590	0.49241	0.48844	-15.65916	539	2638	16	67
282	0.49884	0.16766	0.51498	0.62793	0.49663	0.50926	-10.54517	1322	1855	33	50
282	0.49945	0.00200	0.58294	0.63715	0.54196	0.49966	-3.15849	3060	117	80	3
282	0.49940	0.12575	0.51894	0.65621	0.55420	0.52671	-5.45183	2696	481	66	17
282	0.49924	0.08583	0.52161	0.67744	0.53009	0.51693	-14.51957	720	2457	16	67
282	0.49907	0.11976	0.51831	0.61821	0.51955	0.49885	-21.91938	31	3146	1	82
282	0.50036	0.00200	0.56836	0.62083	0.53892	0.55057	-3.69001	3039	138	71	12
282	0.50028	0.03194	0.53231	0.64683	0.54655	0.54339	-7.69845	2113	1064	48	35
282	0.50017	0.11976	0.52053	0.66889	0.51541	0.50194	-11.08939	1352	1825	35	48
282	0.49970	0.00200	0.54684	0.64135	0.57211	0.54563	-8.93470	1821	1356	40	43
282	0.49969	0.00200	0.56382	0.67666	0.55842	0.52917	-3.73247	2903	274	71	12
282	0.49978	0.78044	0.48731	0.63766	0.48126	0.48046	-7.28959	2249	928	62	21
282	0.50016	0.00399	0.54415	0.65434	0.59151	0.56766	-8.22549	1961	1216	40	43
282	0.49953	0.00399	0.54888	0.64408	0.54347	0.51242	-9.82343	1610	1567	40	43
282	0.49977	0.28543	0.50931	0.65357	0.49330	0.51172	-9.89879	1529	1648	38	45
282	0.49876	0.06188	0.52345	0.63497	0.53565	0.51651	-9.30938	1636	1541	40	43
282	0.50021	0.00599	0.53668	0.64478	0.52274	0.50163	-7.14855	2307	870	60	23
282	0.49982	0.01198	0.53671	0.66486	0.56127	0.51397	-4.35549	2883	294	73	10
