number	test_perm	test_pval	test_score	train_score	auc_prob	auc_pred	r2	tn	fp	fn	tp
462	0.50030	0.00998	0.53904	0.64972	0.53904	0.52106	-8.88388	1873	1303	46	38
462	0.50073	0.00200	0.54275	0.66920	0.54275	0.55404	-9.20972	1780	1396	38	46
462	0.50021	0.01597	0.53749	0.65266	0.53749	0.50166	-8.76228	1901	1275	50	34
462	0.50049	0.00200	0.55563	0.66196	0.55563	0.52978	-8.94310	1815	1361	43	41
462	0.49949	0.04790	0.52529	0.65604	0.52529	0.53107	-8.91195	1861	1315	44	40
462	0.49947	0.12176	0.51812	0.68528	0.51812	0.48003	-9.68235	1688	1488	48	36
462	0.50079	0.01996	0.53801	0.66677	0.53801	0.53057	-9.00088	1820	1356	43	41
462	0.50061	0.00998	0.54343	0.66866	0.54343	0.50361	-9.12315	1800	1376	47	37
462	0.49918	0.00200	0.55204	0.64012	0.55204	0.53548	-8.81070	1889	1287	44	40
462	0.50001	0.00399	0.54103	0.66012	0.54103	0.52433	-8.82766	1856	1320	45	39
462	0.49979	0.26347	0.51063	0.66338	0.51063	0.49842	-9.20425	1767	1409	47	37
462	0.49983	0.06786	0.52653	0.65671	0.52653	0.51895	-9.07216	1784	1392	44	40
462	0.50094	0.00200	0.55265	0.68487	0.55265	0.53398	-9.43688	1766	1410	41	43
462	0.49959	0.00798	0.53877	0.66128	0.53877	0.51410	-9.11322	1791	1385	45	39
462	0.49990	0.06188	0.52535	0.66703	0.52535	0.51845	-9.17257	1743	1433	43	41
462	0.49975	0.00200	0.56954	0.66206	0.56954	0.54764	-9.03986	1815	1361	40	44
462	0.50054	0.00599	0.54396	0.63252	0.54396	0.54083	-8.79701	1923	1253	44	40
462	0.49924	0.03393	0.52719	0.64984	0.52719	0.50947	-8.78677	1875	1301	48	36
462	0.49873	0.00200	0.55208	0.68789	0.55208	0.54197	-9.32699	1779	1397	40	44
462	0.50115	0.15369	0.51665	0.65151	0.51665	0.51744	-8.97111	1850	1326	46	38
