number	test_perm	test_pval	test_score	train_score	auc_prob	auc_pred	r2	tn	fp	fn	tp
408	0.49962	0.74451	0.48811	0.62473	0.48811	0.47270	-8.52807	2133	1043	61	23
408	0.50019	0.13373	0.51680	0.66163	0.51680	0.53081	-8.55391	2124	1052	51	33
408	0.49885	0.00200	0.57811	0.61280	0.57811	0.57541	-8.74442	2067	1109	42	42
408	0.50009	0.26148	0.51069	0.62941	0.51069	0.50618	-8.59350	2081	1095	54	30
408	0.49998	0.00399	0.54438	0.60829	0.54438	0.53213	-8.28493	2208	968	53	31
408	0.50107	0.01198	0.53682	0.65893	0.53682	0.53009	-8.86805	2006	1170	48	36
408	0.49954	0.00200	0.55166	0.65311	0.55166	0.51280	-8.32846	2123	1053	54	30
408	0.50019	0.03792	0.52708	0.61549	0.52708	0.52158	-8.39252	2141	1035	53	31
408	0.50048	0.11377	0.52143	0.64850	0.52143	0.50776	-8.65616	2091	1085	54	30
408	0.49955	0.22355	0.51070	0.65730	0.51070	0.50382	-8.17410	2255	921	59	25
408	0.49924	0.24750	0.50891	0.61358	0.50891	0.51819	-8.97555	2006	1170	50	34
408	0.50100	0.01796	0.53589	0.65271	0.53589	0.53711	-8.35608	2164	1012	51	33
408	0.49923	0.07186	0.52308	0.62923	0.52308	0.53903	-8.35146	2214	962	52	32
408	0.50020	0.78643	0.48679	0.63960	0.48679	0.50427	-9.61253	1842	1334	48	36
408	0.49877	0.96208	0.47067	0.61579	0.47067	0.48704	-8.80332	2035	1141	56	28
408	0.49939	0.00200	0.55312	0.64135	0.55312	0.51831	-9.10276	1969	1207	49	35
408	0.50013	0.87824	0.48099	0.58993	0.48099	0.49154	-8.98530	1988	1188	54	30
408	0.49776	0.00200	0.56426	0.64732	0.56426	0.54398	-9.06698	1943	1233	44	40
408	0.49898	0.23752	0.51008	0.67095	0.51008	0.49708	-8.78673	2061	1115	55	29
408	0.49959	0.08982	0.52556	0.63029	0.52556	0.51119	-8.69914	2075	1101	53	31
