number	test_perm	test_pval	test_score	train_score	auc_prob	auc_pred	r2	tn	fp	fn	tp
113	0.50025	0.77445	0.48755	0.60958	0.48755	0.50273	-9.31048	1625	1552	42	41
113	0.49832	0.74251	0.48648	0.60435	0.48648	0.47765	-9.12453	1657	1520	47	36
113	0.49971	0.68263	0.49192	0.60461	0.49192	0.47612	-9.30010	1609	1568	46	37
113	0.49977	1.00000	0.44940	0.60441	0.44940	0.47517	-9.33769	1603	1574	46	37
113	0.49976	0.81437	0.48470	0.63587	0.48470	0.48286	-9.69006	1537	1640	43	40
113	0.50008	0.81836	0.48553	0.61555	0.48553	0.46953	-9.33969	1682	1495	49	34
113	0.49979	0.83433	0.48372	0.60957	0.48372	0.48470	-9.43996	1587	1590	44	39
113	0.49958	0.17764	0.51596	0.59962	0.51596	0.53836	-9.11297	1660	1517	37	46
113	0.49891	0.95010	0.47104	0.62409	0.47104	0.47052	-9.34637	1650	1527	48	35
113	0.49914	0.83832	0.48331	0.61122	0.48331	0.48077	-9.45480	1562	1615	44	39
113	0.50032	0.71856	0.49061	0.61356	0.49061	0.48246	-9.47482	1611	1566	45	38
113	0.50019	0.33533	0.50696	0.59866	0.50696	0.52438	-9.16237	1686	1491	40	43
113	0.50111	0.37924	0.50656	0.61432	0.50656	0.51253	-9.29350	1649	1528	41	42
113	0.50073	0.44112	0.50360	0.61224	0.50360	0.52568	-9.31087	1656	1521	39	44
113	0.50020	0.65269	0.49290	0.60121	0.49290	0.48156	-9.22769	1567	1610	44	39
113	0.50001	0.78443	0.48947	0.60146	0.48947	0.48792	-9.23789	1684	1493	46	37
113	0.49967	0.42515	0.50345	0.59025	0.50345	0.47477	-9.18687	1677	1500	48	35
113	0.49966	0.79641	0.48654	0.60467	0.48654	0.48742	-9.39828	1566	1611	43	40
113	0.49935	0.75050	0.48826	0.60018	0.48826	0.48603	-9.14669	1672	1505	46	37
113	0.50107	0.98603	0.46283	0.57910	0.46283	0.47162	-9.15463	1657	1520	48	35
