number	test_perm	test_pval	test_score	train_score	auc_prob	auc_pred	r2	tn	fp	fn	tp
226	0.49869	0.01198	0.54093	0.96377	0.53800	0.53398	-9.16677	1577	1599	36	48
226	0.49960	0.16367	0.51594	0.96094	0.51038	0.52305	-9.34696	1621	1555	39	45
226	0.49914	0.14970	0.51806	0.97439	0.51569	0.53751	-9.33248	1486	1690	33	51
226	0.50063	0.18164	0.51541	0.96814	0.50526	0.49953	-9.18548	1585	1591	42	42
226	0.49936	0.09780	0.52130	0.95676	0.52721	0.52790	-9.13354	1614	1562	38	46
226	0.50067	0.28743	0.50872	0.96544	0.49712	0.49634	-9.16995	1716	1460	46	38
226	0.49956	0.01996	0.53408	0.95336	0.52601	0.52164	-9.35074	1612	1564	39	45
226	0.49931	0.97804	0.46721	0.96748	0.46768	0.45453	-9.39507	1526	1650	48	36
226	0.49887	0.00798	0.54165	0.97508	0.54537	0.54529	-9.15166	1611	1565	35	49
226	0.50027	0.01996	0.53604	0.97132	0.54400	0.51993	-9.17624	1639	1537	40	44
226	0.49955	0.07984	0.52388	0.97988	0.52177	0.50690	-9.27209	1594	1582	41	43
226	0.50000	0.09182	0.52025	0.98065	0.51574	0.52775	-9.01712	1613	1563	38	46
226	0.49985	0.02994	0.52994	0.98373	0.53977	0.52910	-9.26230	1546	1630	36	48
226	0.50106	0.10579	0.52092	0.97032	0.52184	0.52478	-9.15496	1632	1544	39	45
226	0.50015	0.67066	0.49273	0.97375	0.49935	0.51534	-9.26828	1572	1604	39	45
226	0.50078	0.01796	0.53882	0.98904	0.54474	0.55389	-9.17046	1590	1586	33	51
226	0.49971	0.12774	0.51811	0.97564	0.51616	0.50942	-9.19064	1610	1566	41	43
226	0.49905	0.27545	0.50913	0.98536	0.50821	0.51039	-9.01937	1654	1522	42	42
226	0.49987	0.00399	0.54726	0.97390	0.54245	0.53745	-9.23162	1599	1577	36	48
226	0.50055	0.26148	0.51149	0.98283	0.51563	0.52145	-9.13946	1573	1603	38	46
