number	test_perm	test_pval	test_score	train_score	auc_prob	auc_pred	r2	tn	fp	fn	tp
172	0.50026	0.03194	0.52992	0.89898	0.52950	0.51981	-8.91747	1676	1500	41	43
172	0.49964	0.02196	0.53093	0.91796	0.52997	0.53329	-8.93293	1686	1490	39	45
172	0.49992	0.01397	0.53567	0.90284	0.53491	0.53999	-8.89207	1842	1334	42	42
172	0.50016	0.00200	0.55001	0.90830	0.55157	0.55996	-8.84117	1742	1434	36	48
172	0.49972	0.00200	0.56496	0.89976	0.56466	0.55511	-8.79579	1749	1427	37	47
172	0.49884	0.00798	0.53737	0.90000	0.53333	0.52210	-8.90138	1804	1372	44	40
172	0.49947	0.00200	0.57580	0.89861	0.57675	0.53706	-8.91749	1710	1466	39	45
172	0.49927	0.00399	0.54818	0.91430	0.54795	0.52948	-8.84054	1624	1552	38	46
172	0.49932	0.00200	0.58474	0.91436	0.58583	0.54302	-8.89453	1710	1466	38	46
172	0.50033	0.00200	0.53735	0.91704	0.53594	0.51593	-8.84765	1727	1449	43	41
172	0.50032	0.00200	0.55390	0.66086	0.53736	0.52131	-8.94753	1799	1377	44	40
172	0.49906	0.07784	0.52381	0.91268	0.52427	0.51105	-8.98047	1696	1480	43	41
172	0.49981	0.00200	0.55304	0.90478	0.55254	0.53675	-8.87590	1708	1468	39	45
172	0.49954	0.99401	0.45352	0.08897	0.44925	0.54011	-9.18587	1805	1371	41	43
172	0.49939	0.00200	0.59178	0.90256	0.59240	0.58849	-8.77077	1772	1404	32	52
172	0.50013	0.02794	0.53485	0.90649	0.53481	0.51014	-8.89064	1728	1448	44	40
172	0.50062	0.00200	0.54962	0.92095	0.54863	0.53984	-8.91288	1652	1524	37	47
172	0.49782	0.00998	0.53839	0.90733	0.53836	0.53984	-8.87963	1652	1524	37	47
172	0.49842	0.00998	0.53915	0.12036	0.46582	0.51533	-9.03163	1761	1415	44	40
172	0.49914	0.00200	0.56756	0.89975	0.55610	0.48402	-8.82808	1789	1387	50	34
