number	test_perm	test_pval	test_score	train_score	auc_prob	auc_pred	r2	tn	fp	fn	tp
11	0.49994	0.00200	0.54618	0.85606	0.54618	0.53832	-10.02789	1718	1458	39	45
11	0.49980	0.02196	0.53213	0.85242	0.53213	0.52062	-10.11337	1719	1457	42	42
11	0.49841	0.02395	0.53056	0.86129	0.53056	0.51984	-9.53229	1714	1462	42	42
11	0.49948	0.02196	0.53159	0.85627	0.53159	0.53571	-10.12054	1777	1399	41	43
11	0.50107	0.34731	0.50711	0.84968	0.50711	0.51713	-10.03985	1659	1517	41	43
11	0.50037	0.00200	0.55061	0.85346	0.55061	0.54648	-9.65918	1732	1444	38	46
11	0.50021	0.06587	0.52582	0.84664	0.52582	0.54071	-9.75907	1771	1405	40	44
11	0.50017	0.00200	0.57861	0.86558	0.57861	0.56743	-10.01791	1676	1500	33	51
11	0.50012	0.04391	0.53119	0.88097	0.53119	0.52576	-9.84856	1676	1500	40	44
11	0.50119	0.00200	0.56292	0.87964	0.56292	0.57082	-9.27873	1811	1365	36	48
11	0.50060	0.00399	0.56342	0.87105	0.56342	0.57111	-9.36312	1775	1401	35	49
11	0.49958	0.00200	0.55879	0.85523	0.55879	0.55180	-10.06958	1728	1448	37	47
11	0.49951	0.00200	0.54542	0.87636	0.54542	0.52254	-9.49845	1769	1407	43	41
11	0.50032	0.00399	0.54764	0.87178	0.54764	0.52144	-9.69902	1762	1414	43	41
11	0.49928	0.00200	0.56615	0.86293	0.56615	0.53757	-9.63095	1751	1425	40	44
11	0.50066	0.00798	0.54094	0.86809	0.54094	0.54229	-9.24923	1781	1395	40	44
11	0.50034	0.00200	0.56589	0.84197	0.56589	0.55372	-9.54625	1778	1398	38	46
11	0.49988	0.00200	0.55753	0.85204	0.55753	0.53848	-9.81890	1719	1457	39	45
11	0.50019	0.00399	0.54922	0.87513	0.54922	0.54559	-9.37668	1802	1374	40	44
11	0.49980	0.00599	0.54742	0.86139	0.54742	0.53924	-10.05700	1686	1490	38	46
