number	test_perm	test_pval	test_score	train_score	auc_prob	auc_pred	r2	tn	fp	fn	tp
203	0.50014	0.00200	0.60547	0.95894	0.60533	0.55668	-8.99941	1759	1417	37	47
203	0.49901	0.00200	0.53976	0.97231	0.54662	0.53940	-9.00785	1687	1489	38	46
203	0.49922	0.00200	0.60977	0.95055	0.61112	0.59357	-9.19117	1653	1523	28	56
203	0.50061	0.00200	0.59273	0.96684	0.59014	0.56916	-8.90742	1687	1489	33	51
203	0.49889	0.00200	0.55325	0.97474	0.55414	0.49789	-8.84973	1688	1488	45	39
203	0.50082	0.00200	0.56436	0.96792	0.56880	0.56333	-9.05603	1650	1526	33	51
203	0.50082	0.00200	0.57607	0.97624	0.57043	0.54960	-8.87210	1714	1462	37	47
203	0.50050	0.00200	0.59526	0.96531	0.59168	0.57554	-8.92010	1841	1335	36	48
203	0.49897	0.00200	0.58881	0.97534	0.57456	0.57530	-8.80768	1726	1450	33	51
203	0.49901	0.00200	0.59319	0.96561	0.58903	0.57458	-9.10705	1608	1568	30	54
203	0.49877	0.00599	0.54661	0.98151	0.56034	0.55312	-8.79237	1812	1364	39	45
203	0.50018	0.00200	0.55786	0.96937	0.55344	0.55269	-9.09429	1658	1518	35	49
203	0.49932	0.00200	0.58835	0.97170	0.58744	0.57079	-8.95583	1773	1403	35	49
203	0.49922	0.00200	0.57605	0.96656	0.57253	0.54472	-8.94107	1683	1493	37	47
203	0.49943	0.00200	0.59014	0.97619	0.59006	0.57057	-8.94343	1696	1480	33	51
203	0.50048	0.00200	0.55463	0.97608	0.55931	0.54021	-8.83806	1730	1446	39	45
203	0.50011	0.00200	0.56848	0.95722	0.56734	0.55027	-9.27582	1567	1609	33	51
203	0.50044	0.00200	0.60149	0.97657	0.60621	0.56374	-8.86152	1766	1410	36	48
203	0.50023	0.00399	0.54267	0.97536	0.54380	0.53004	-8.91404	1741	1435	41	43
203	0.50009	0.00200	0.57400	0.96673	0.57360	0.52742	-8.81111	1800	1376	43	41
