number	test_perm	test_pval	test_score	train_score	auc_prob	auc_pred	r2	tn	fp	fn	tp
300	0.50025	0.00200	0.58452	0.65292	0.58148	0.56711	-9.29914	1674	1502	33	51
300	0.50065	0.00200	0.55860	0.63734	0.55513	0.53617	-8.30356	1969	1207	46	38
300	0.50018	0.00200	0.60319	0.65010	0.60574	0.56249	-9.47932	1569	1607	31	53
300	0.50042	0.00200	0.60491	0.63985	0.60528	0.55868	-10.37966	1318	1858	25	59
300	0.49987	0.00200	0.57801	0.63956	0.57598	0.56913	-9.39261	1649	1527	32	52
300	0.50100	0.00200	0.57481	0.64667	0.57722	0.56108	-8.12113	1976	1200	42	42
300	0.49891	0.00200	0.57187	0.62517	0.57366	0.59791	-8.77053	1794	1382	31	53
300	0.50085	0.00200	0.59035	0.64000	0.58797	0.55835	-9.00748	1694	1482	35	49
300	0.50024	0.00200	0.56739	0.63554	0.56517	0.54576	-9.33398	1614	1562	35	49
300	0.49946	0.00200	0.57310	0.61407	0.57707	0.57555	-9.15018	1652	1524	31	53
300	0.50123	0.00200	0.59728	0.62556	0.60190	0.56608	-9.87182	1365	1811	25	59
300	0.49952	0.00200	0.54561	0.65069	0.53181	0.51247	-9.83359	1516	1660	38	46
300	0.50157	0.00200	0.58137	0.64582	0.58313	0.52147	-11.91000	1006	2170	23	61
300	0.50004	0.00200	0.59725	0.62695	0.59540	0.56788	-9.75196	1452	1724	27	57
300	0.50066	0.00200	0.56283	0.65046	0.55790	0.52790	-9.40864	1614	1562	38	46
300	0.49907	0.00200	0.55665	0.61189	0.55456	0.53424	-9.47590	1503	1673	34	50
300	0.49908	0.00200	0.54838	0.62622	0.55098	0.54484	-8.68514	1835	1341	41	43
300	0.49966	0.00200	0.55642	0.62669	0.55730	0.52146	-8.26440	1989	1187	49	35
300	0.49911	0.00200	0.55312	0.64725	0.55233	0.52503	-9.06184	1747	1429	42	42
300	0.50040	0.00200	0.57754	0.61730	0.57086	0.56300	-8.13498	2026	1150	43	41
