number	test_perm	test_pval	test_score	train_score	auc_prob	auc_pred	r2	tn	fp	fn	tp
32	0.50054	0.50299	0.50000	0.50000	0.50000	0.50000	-9.07581	3177	0	83	0
32	0.49925	0.49900	0.50000	0.50000	0.50000	0.50000	-9.07581	3177	0	83	0
32	0.50145	0.54890	0.50000	0.50000	0.50000	0.50000	-9.07581	3177	0	83	0
32	0.49984	0.50100	0.50000	0.50000	0.50000	0.50000	-9.07581	3177	0	83	0
32	0.49946	0.46108	0.50000	0.50000	0.50000	0.50000	-9.07581	3177	0	83	0
32	0.49862	0.44311	0.50000	0.50000	0.50000	0.50000	-9.07581	3177	0	83	0
32	0.50000	0.46507	0.50000	0.50000	0.50000	0.50000	-9.07581	3177	0	83	0
32	0.49973	0.48104	0.50000	0.50000	0.50000	0.50000	-9.07581	3177	0	83	0
32	0.50100	0.51297	0.50000	0.50000	0.50000	0.50000	-9.07581	3177	0	83	0
32	0.50085	0.50898	0.50000	0.50000	0.50000	0.50000	-9.07581	3177	0	83	0
32	0.50094	0.52894	0.50000	0.50000	0.50000	0.50000	-9.07581	3177	0	83	0
32	0.50135	0.54092	0.50000	0.50000	0.50000	0.50000	-9.07581	3177	0	83	0
32	0.49963	0.48703	0.50000	0.50000	0.50000	0.50000	-9.07581	3177	0	83	0
32	0.50013	0.50299	0.50000	0.50000	0.50000	0.50000	-9.07581	3177	0	83	0
32	0.49930	0.66068	0.49272	0.62329	0.49272	0.49821	-9.49356	1558	1619	41	42
32	0.50196	0.54092	0.50000	0.50000	0.50000	0.50000	-9.07581	3177	0	83	0
32	0.50020	0.52894	0.50000	0.50000	0.50000	0.50000	-9.07581	3177	0	83	0
32	0.50087	0.52495	0.50000	0.50000	0.50000	0.50000	-9.07581	3177	0	83	0
32	0.50027	0.49102	0.50000	0.50000	0.50000	0.50000	-9.07581	3177	0	83	0
32	0.50026	0.49102	0.50000	0.50000	0.50000	0.50000	-9.07581	3177	0	83	0
