number	test_perm	test_pval	test_score	train_score	auc_prob	auc_pred	r2	tn	fp	fn	tp
75	0.50064	0.05389	0.52741	0.62266	0.52741	0.50248	-8.97415	1755	1421	46	38
75	0.50012	0.00798	0.53965	0.64889	0.53965	0.51310	-9.13576	1709	1467	43	41
75	0.49975	0.04990	0.52568	0.65084	0.52568	0.51899	-9.51976	1633	1543	40	44
75	0.49931	0.00399	0.54971	0.63301	0.54971	0.53130	-9.04897	1749	1427	41	43
75	0.50029	0.00200	0.55838	0.66078	0.55838	0.52909	-9.31596	1735	1441	41	43
75	0.49940	0.00200	0.56420	0.64972	0.56420	0.54053	-9.17690	1732	1444	39	45
75	0.49999	0.00200	0.54647	0.65362	0.54647	0.53098	-9.00626	1747	1429	41	43
75	0.50018	0.00200	0.59415	0.66912	0.59415	0.56317	-9.01088	1838	1338	38	46
75	0.50048	0.04391	0.52847	0.64494	0.52847	0.50094	-8.94458	1783	1393	47	37
75	0.50171	0.00200	0.56924	0.63710	0.56924	0.54421	-8.86112	1831	1345	41	43
75	0.50077	0.00200	0.59280	0.66670	0.59280	0.56046	-9.03461	1783	1393	37	47
75	0.50047	0.01597	0.53623	0.62103	0.53623	0.50364	-8.66803	1838	1338	48	36
75	0.50009	0.00200	0.55756	0.64237	0.55756	0.54040	-8.89467	1769	1407	40	44
75	0.49920	0.00200	0.57479	0.65645	0.57479	0.55781	-8.80589	1804	1372	38	46
75	0.49986	0.00399	0.55004	0.63329	0.55004	0.53508	-8.94022	1773	1403	41	43
75	0.50114	0.05389	0.52674	0.63245	0.52674	0.52352	-9.49765	1624	1552	39	45
75	0.49920	0.00200	0.57279	0.63366	0.57279	0.52415	-8.90401	1817	1359	44	40
75	0.50007	0.00798	0.54043	0.67427	0.54043	0.50620	-9.41212	1703	1473	44	40
75	0.49875	0.01796	0.53311	0.64004	0.53311	0.50891	-9.03114	1758	1418	45	39
75	0.50062	0.00200	0.58537	0.64941	0.58537	0.57063	-8.96014	1772	1404	35	49
