number	test_perm	test_pval	test_score	train_score	auc_prob	auc_pred	r2	tn	fp	fn	tp
201	0.50107	0.00200	0.56313	0.99998	0.56313	0.54742	-15.55469	1738	1438	38	46
201	0.49918	0.35729	0.50475	0.99996	0.50475	0.49666	-15.68535	1718	1458	46	38
201	0.49921	0.05988	0.52540	0.99996	0.52540	0.51968	-15.74218	1713	1463	42	42
201	0.49971	0.03194	0.52909	0.99999	0.52909	0.51990	-14.87554	1790	1386	44	40
201	0.50002	0.21557	0.51488	0.99987	0.51488	0.52151	-16.56966	1649	1527	40	44
201	0.50034	0.20359	0.51439	1.00000	0.51439	0.51962	-16.48445	1637	1539	40	44
201	0.49964	0.35529	0.50506	0.99998	0.50506	0.49118	-15.72950	1721	1455	47	37
201	0.50094	0.03593	0.53033	0.99991	0.53033	0.53001	-15.62997	1703	1473	40	44
201	0.49948	0.34731	0.50598	1.00000	0.50598	0.50425	-16.95947	1615	1561	42	42
201	0.49953	0.10579	0.52137	0.99996	0.52137	0.50277	-15.72807	1719	1457	45	39
201	0.50093	0.08383	0.52346	0.99991	0.52346	0.50378	-16.75118	1612	1564	42	42
201	0.49955	0.00998	0.53988	0.99990	0.53988	0.53234	-15.96378	1680	1496	39	45
201	0.50086	0.26747	0.51156	0.99991	0.51156	0.49915	-15.99581	1696	1480	45	39
201	0.50023	0.02794	0.53091	0.99998	0.53091	0.53108	-16.18379	1672	1504	39	45
201	0.50091	0.00200	0.57161	0.99996	0.57161	0.56308	-15.57597	1724	1452	35	49
201	0.49996	0.07585	0.52267	0.99994	0.52267	0.51328	-15.29157	1748	1428	44	40
201	0.49953	0.07784	0.52242	0.99998	0.52242	0.51319	-16.64548	1634	1542	41	43
201	0.49895	0.11377	0.51936	0.99978	0.51936	0.49007	-15.67067	1714	1462	47	37
201	0.50127	0.00200	0.55948	0.99996	0.55948	0.54724	-15.77635	1699	1477	37	47
201	0.49995	0.00200	0.55022	0.99983	0.55022	0.55980	-15.20343	1741	1435	36	48
