number	test_perm	test_pval	test_score	train_score	auc_prob	auc_pred	r2	tn	fp	fn	tp
118	0.49986	0.00200	0.55602	1.00000	0.54433	0.52132	-8.94611	1610	1566	39	45
118	0.49821	0.00998	0.54026	1.00000	0.54015	0.56317	-8.96962	1649	1527	33	51
118	0.49863	0.99401	0.45517	1.00000	0.54205	0.56179	-8.91757	1678	1498	34	50
118	0.50011	1.00000	0.41216	0.00000	0.41448	0.56966	-9.02599	1728	1448	34	50
118	0.50032	0.01198	0.54363	1.00000	0.54560	0.52866	-8.97523	1581	1595	37	47
118	0.50059	1.00000	0.45271	0.00000	0.47092	0.52343	-8.96685	1699	1477	41	43
118	0.49881	0.00200	0.59064	1.00000	0.58198	0.56000	-8.95680	1591	1585	32	52
118	0.50056	0.00200	0.55964	1.00000	0.55934	0.52850	-8.96796	1580	1596	37	47
118	0.50040	0.00200	0.58901	1.00000	0.58883	0.57650	-8.92618	1658	1518	31	53
118	0.49834	0.00200	0.58610	1.00000	0.58709	0.56317	-8.94083	1649	1527	33	51
118	0.49999	0.00200	0.56287	1.00000	0.56326	0.53700	-8.91865	1634	1542	37	47
118	0.50134	0.00200	0.58357	1.00000	0.58334	0.56579	-8.93381	1590	1586	31	53
118	0.49857	0.01597	0.53272	1.00000	0.53380	0.51193	-8.94922	1626	1550	41	43
118	0.50102	0.00998	0.54055	1.00000	0.54638	0.54028	-8.94207	1617	1559	36	48
118	0.49972	0.06188	0.52606	0.00000	0.47140	0.51694	-9.04908	1620	1556	40	44
118	0.49948	0.01397	0.53323	1.00000	0.53400	0.52979	-8.91888	1626	1550	38	46
118	0.49967	0.02196	0.53303	1.00000	0.52128	0.53480	-8.95972	1620	1556	37	47
118	0.49924	0.00798	0.54508	0.00000	0.44093	0.57776	-8.99304	1666	1510	31	53
118	0.50094	0.52295	0.50000	1.00000	0.56102	0.54928	-8.92963	1712	1464	37	47
118	0.50013	0.00200	0.55802	1.00000	0.55745	0.55215	-9.00718	1579	1597	33	51
