number	test_perm	test_pval	test_score	train_score	auc_prob	auc_pred	r2	tn	fp	fn	tp
51	0.50043	0.12575	0.52111	1.00000	0.52111	0.52463	-16.03435	1631	1545	39	45
51	0.50038	0.04790	0.52748	1.00000	0.52748	0.50047	-16.57770	1591	1585	42	42
51	0.50005	0.00200	0.57448	1.00000	0.57448	0.56264	-16.48013	1570	1606	31	53
51	0.49859	0.00200	0.54343	1.00000	0.54343	0.54324	-16.14084	1598	1578	35	49
51	0.50082	0.11976	0.52266	1.00000	0.52266	0.51408	-16.79228	1564	1612	39	45
51	0.49976	0.00200	0.55632	1.00000	0.55632	0.53134	-16.24556	1598	1578	37	47
51	0.50081	0.08982	0.52207	1.00000	0.52207	0.51846	-16.83364	1554	1622	38	46
51	0.49884	0.25948	0.50919	1.00000	0.50919	0.49313	-16.08995	1620	1556	44	40
51	0.49882	0.20160	0.51364	1.00000	0.51364	0.51477	-15.89199	1644	1532	41	43
51	0.50016	0.00599	0.54433	1.00000	0.54433	0.51537	-16.27741	1610	1566	40	44
51	0.49948	0.82036	0.48398	1.00000	0.48398	0.50082	-15.94400	1631	1545	43	41
51	0.50111	0.45509	0.50321	1.00000	0.50321	0.51896	-16.35082	1595	1581	39	45
51	0.50097	0.02395	0.53467	1.00000	0.53467	0.49373	-16.64071	1586	1590	43	41
51	0.50003	0.06986	0.52578	1.00000	0.52578	0.49298	-15.95874	1619	1557	44	40
51	0.50105	0.26148	0.51139	1.00000	0.51139	0.49160	-18.16098	1459	1717	40	44
51	0.49975	0.36327	0.50532	1.00000	0.50532	0.48687	-16.19813	1618	1558	45	39
51	0.49915	0.00998	0.53530	0.99999	0.53530	0.50296	-16.57545	1569	1607	41	43
51	0.50074	0.00200	0.56314	1.00000	0.56314	0.52715	-15.63207	1647	1529	39	45
51	0.50002	0.00599	0.53681	1.00000	0.53681	0.52948	-16.07615	1624	1552	38	46
51	0.49882	0.23952	0.51064	1.00000	0.51064	0.50066	-16.19592	1630	1546	43	41
