number	test_perm	test_pval	test_score	train_score	auc_prob	auc_pred	r2	tn	fp	fn	tp
481	0.50099	0.00200	0.54891	1.00000	0.54890	0.52355	-12.32223	1662	1514	40	44
481	0.50037	0.19361	0.51565	1.00000	0.51577	0.52453	-11.96358	1706	1470	41	43
481	0.50038	0.06786	0.52490	1.00000	0.52501	0.52119	-12.29316	1647	1529	40	44
481	0.50031	0.00200	0.56888	1.00000	0.56871	0.54655	-12.63603	1619	1557	35	49
481	0.49821	0.00200	0.56552	1.00000	0.56526	0.56437	-12.83191	1581	1595	31	53
481	0.49982	0.00200	0.59221	1.00000	0.59208	0.56506	-12.28630	1661	1515	33	51
481	0.50138	0.00200	0.57429	1.00000	0.57441	0.56113	-12.35387	1636	1540	33	51
481	0.49841	0.10778	0.51841	1.00000	0.51833	0.50541	-11.69065	1698	1478	44	40
481	0.50035	0.00399	0.54425	1.00000	0.54412	0.52248	-11.94321	1693	1483	41	43
481	0.50082	0.00798	0.53905	1.00000	0.53920	0.53313	-11.71405	1685	1491	39	45
481	0.50018	0.01198	0.53619	1.00000	0.53617	0.53045	-12.08685	1668	1508	39	45
481	0.49873	0.00200	0.57840	1.00000	0.57837	0.55568	-11.75841	1677	1499	35	49
481	0.50054	0.04591	0.53020	1.00000	0.53005	0.52746	-12.49869	1649	1527	39	45
481	0.49903	0.00200	0.58658	1.00000	0.58651	0.57587	-12.02641	1654	1522	31	53
481	0.49962	0.00798	0.54239	1.00000	0.54260	0.54299	-12.24410	1672	1504	37	47
481	0.49989	0.36128	0.50594	1.00000	0.50597	0.49093	-12.85912	1606	1570	44	40
481	0.49966	0.00200	0.58872	1.00000	0.58878	0.56897	-12.30535	1648	1528	32	52
481	0.49914	0.02196	0.53516	1.00000	0.53514	0.51603	-12.42389	1652	1524	41	43
481	0.49948	0.00200	0.56404	1.00000	0.56405	0.53351	-12.95408	1574	1602	36	48
481	0.49988	0.00200	0.57177	1.00000	0.57161	0.54718	-12.53633	1623	1553	35	49
