number	auc_prob	auc_pred	fbeta	f1	plr	nlr	perm_score	pval_score	train_score
275	0.45781	0.53187	0.66937	0.66937	1.13504	0.87929	0.49984	0.67327	0.48354
275	0.53768	0.53187	0.66937	0.66937	1.13504	0.87929	0.49984	0.67327	0.48354
275	0.54484	0.53187	0.66937	0.66937	1.13504	0.87929	0.49984	0.67327	0.48354
275	0.45506	0.53187	0.66937	0.66937	1.13504	0.87929	0.49984	0.67327	0.48354
275	0.49953	0.53187	0.66937	0.66937	1.13504	0.87929	0.49984	0.67327	0.48354
275	0.50000	0.53187	0.66937	0.66937	1.13504	0.87929	0.49984	0.67327	0.48354
275	0.47166	0.53187	0.66937	0.66937	1.13504	0.87929	0.49984	0.67327	0.48354
275	0.46348	0.53187	0.66937	0.66937	1.13504	0.87929	0.49984	0.67327	0.48354
275	0.46252	0.53187	0.66937	0.66937	1.13504	0.87929	0.49984	0.67327	0.48354
275	0.49969	0.53187	0.66937	0.66937	1.13504	0.87929	0.49984	0.67327	0.48354
