number	test_perm	test_pval	test_score	train_score	auc_prob	auc_pred	r2	tn	fp	fn	tp
29	0.50073	0.48902	0.50150	0.99992	0.50150	0.52900	-14.79471	1810	1366	43	41
29	0.49900	0.02395	0.52979	0.99999	0.52979	0.50188	-14.95841	1789	1387	47	37
29	0.50007	0.45509	0.50193	1.00000	0.50193	0.49149	-15.53448	1723	1453	47	37
29	0.50097	0.59880	0.49648	1.00000	0.49648	0.48472	-16.28826	1680	1496	47	37
29	0.50041	0.00998	0.53747	0.99999	0.53747	0.54352	-15.19242	1751	1425	39	45
29	0.50080	0.01397	0.54235	1.00000	0.54235	0.53605	-14.33624	1817	1359	42	42
29	0.49927	0.12375	0.51740	0.99997	0.51740	0.51858	-15.98600	1706	1470	42	42
29	0.50063	0.00200	0.56951	0.99997	0.56951	0.56903	-15.53395	1724	1452	34	50
29	0.49988	0.17964	0.51565	0.99999	0.51565	0.51520	-14.90507	1798	1378	45	39
29	0.50099	0.92216	0.47924	0.99999	0.47924	0.48396	-15.71486	1713	1463	48	36
29	0.49971	0.14970	0.51716	1.00000	0.51716	0.52399	-14.56602	1816	1360	44	40
29	0.50090	0.16766	0.51555	1.00000	0.51555	0.49294	-15.11451	1770	1406	48	36
29	0.49922	0.18563	0.51361	1.00000	0.51361	0.51439	-15.21341	1755	1421	44	40
29	0.49880	0.20559	0.51269	0.99969	0.51269	0.52053	-14.80518	1794	1382	44	40
29	0.49964	0.01397	0.54026	1.00000	0.54026	0.54698	-14.94390	1773	1403	39	45
29	0.50017	0.35928	0.50639	1.00000	0.50639	0.50387	-15.73131	1726	1450	45	39
29	0.50021	0.08782	0.52171	1.00000	0.52171	0.51313	-15.38358	1747	1429	44	40
29	0.49947	0.33333	0.50665	0.99997	0.50665	0.50683	-16.06075	1707	1469	44	40
29	0.50061	0.62475	0.49532	0.99998	0.49532	0.50154	-15.28462	1749	1427	46	38
29	0.49950	0.09381	0.52062	1.00000	0.52062	0.52251	-15.64250	1731	1445	42	42
