number	test_perm	test_pval	test_score	train_score	auc_prob	auc_pred	r2	tn	fp	fn	tp
216	0.49993	0.20758	0.51489	0.99995	0.51489	0.51092	-16.47812	1677	1500	42	41
216	0.49967	0.09182	0.52200	1.00000	0.52200	0.53593	-17.61710	1568	1609	35	48
216	0.50012	0.01198	0.53598	0.99987	0.53598	0.52753	-16.12597	1706	1471	40	43
216	0.49998	0.00998	0.54083	1.00000	0.54083	0.53852	-16.58999	1661	1516	37	46
216	0.49923	0.87625	0.47785	0.99996	0.47785	0.47264	-15.50538	1740	1437	50	33
216	0.49975	0.27545	0.51011	0.99998	0.51011	0.52245	-15.75524	1712	1465	41	42
216	0.49962	0.00200	0.57978	1.00000	0.57978	0.54576	-15.98203	1707	1470	37	46
216	0.50041	0.08782	0.52270	1.00000	0.52270	0.49390	-15.90931	1722	1455	46	37
216	0.50015	0.00399	0.54763	1.00000	0.54763	0.54493	-15.65892	1740	1437	38	45
216	0.49987	0.59281	0.49696	0.99998	0.49696	0.46677	-15.60553	1741	1436	51	32
216	0.49992	0.00200	0.56703	0.99989	0.56703	0.55711	-17.09351	1626	1551	33	50
216	0.50015	0.03194	0.53131	0.99998	0.53131	0.50195	-17.02970	1620	1557	42	41
216	0.50065	0.00599	0.54464	0.99997	0.54464	0.53135	-16.13934	1692	1485	39	44
216	0.49960	0.00998	0.54266	1.00000	0.54266	0.54265	-16.42747	1649	1528	36	47
216	0.49789	0.03792	0.52552	1.00000	0.52552	0.50804	-16.27189	1697	1480	43	40
216	0.50028	0.31138	0.50860	1.00000	0.50860	0.53099	-15.68773	1728	1449	40	43
216	0.49972	0.00200	0.55578	0.99999	0.55578	0.53319	-15.70856	1742	1435	40	43
216	0.50110	0.34132	0.50726	0.99998	0.50726	0.49084	-16.91122	1626	1551	44	39
216	0.50073	0.64671	0.49526	0.99993	0.49526	0.48118	-15.49013	1756	1421	49	34
216	0.49986	0.10579	0.51898	1.00000	0.51898	0.53474	-16.70346	1637	1540	37	46
