number	test_perm	test_pval	test_score	train_score	auc_prob	auc_pred	r2	tn	fp	fn	tp
367	0.49881	0.00399	0.54863	1.00000	0.50956	0.52328	-9.15149	1509	1667	36	48
367	0.50009	0.09381	0.52122	1.00000	0.48492	0.47974	-8.94836	1724	1452	49	35
367	0.49839	0.00200	0.54457	1.00000	0.53331	0.51090	-9.10265	1506	1670	38	46
367	0.49937	0.01198	0.53815	1.00000	0.53052	0.52337	-8.98335	1623	1553	39	45
367	0.50056	0.00200	0.54639	1.00000	0.56601	0.52457	-9.06021	1555	1621	37	47
367	0.49954	0.00798	0.54130	1.00000	0.48562	0.46350	-9.00421	1583	1593	48	36
367	0.49956	0.00399	0.54487	1.00000	0.53020	0.52618	-9.21851	1414	1762	33	51
367	0.49853	0.20359	0.51226	1.00000	0.53818	0.51694	-8.98959	1620	1556	40	44
367	0.50005	0.00399	0.55109	1.00000	0.55067	0.54346	-8.92163	1675	1501	37	47
367	0.50033	0.90220	0.47754	1.00000	0.55495	0.55889	-9.06339	1584	1592	32	52
367	0.50044	0.23154	0.51298	1.00000	0.54189	0.51445	-8.94710	1642	1534	41	43
367	0.49920	0.04591	0.52749	1.00000	0.50560	0.48681	-9.09588	1542	1634	43	41
367	0.50106	0.00798	0.53956	1.00000	0.55434	0.50384	-8.88235	1688	1488	44	40
367	0.49961	0.00200	0.54977	1.00000	0.49846	0.47786	-9.09771	1523	1653	44	40
367	0.49972	0.19960	0.51330	1.00000	0.52393	0.51719	-8.90782	1735	1441	43	41
367	0.49976	0.33134	0.50734	1.00000	0.55276	0.52766	-9.12337	1499	1677	35	49
367	0.50098	0.54491	0.49897	1.00000	0.52142	0.51915	-9.15951	1445	1731	35	49
367	0.49935	0.00200	0.55862	1.00000	0.54901	0.51250	-9.03609	1554	1622	39	45
367	0.49975	0.25349	0.50981	1.00000	0.51553	0.53191	-9.10399	1526	1650	35	49
367	0.49969	0.97206	0.47072	1.00000	0.48204	0.47037	-9.06882	1551	1625	46	38
