number	auc_prob	auc_pred	fbeta	f1	plr	nlr	perm_score	pval_score	train_score
54	0.50303	0.50932	0.67079	0.67079	1.03970	0.96487	0.50358	0.44554	0.50604
54	0.50303	0.50932	0.67079	0.67079	1.03970	0.96487	0.50358	0.44554	0.50604
54	0.50303	0.50932	0.67079	0.67079	1.03970	0.96487	0.50358	0.44554	0.50604
54	0.50303	0.50932	0.67079	0.67079	1.03970	0.96487	0.50358	0.44554	0.50604
54	0.50303	0.50932	0.67079	0.67079	1.03970	0.96487	0.50358	0.44554	0.50604
54	0.50303	0.50932	0.67079	0.67079	1.03970	0.96487	0.50358	0.44554	0.50604
54	0.50303	0.50932	0.67079	0.67079	1.03970	0.96487	0.50358	0.44554	0.50604
54	0.50303	0.50932	0.67079	0.67079	1.03970	0.96487	0.50358	0.44554	0.50604
54	0.50303	0.50932	0.67079	0.67079	1.03970	0.96487	0.50358	0.44554	0.50604
54	0.50303	0.50932	0.67079	0.67079	1.03970	0.96487	0.50358	0.44554	0.50604
