number	test_perm	test_pval	test_score	train_score	auc_prob	auc_pred	r2	tn	fp	fn	tp
448	0.50006	0.00200	0.54595	1.00000	0.52104	0.51915	-8.96291	1634	1542	40	44
448	0.50016	0.00200	0.54422	1.00000	0.54303	0.52148	-8.98601	1611	1565	39	45
448	0.50090	0.32335	0.50809	1.00000	0.50621	0.49496	-9.06940	1556	1620	42	42
448	0.49946	0.00200	0.57267	1.00000	0.51910	0.51594	-9.01657	1538	1638	38	46
448	0.49973	0.03792	0.52537	1.00000	0.56874	0.55898	-8.88909	1698	1478	35	49
448	0.50033	0.00200	0.54801	1.00000	0.54199	0.51493	-8.92728	1645	1531	41	43
448	0.49998	0.19561	0.51404	1.00000	0.51768	0.53861	-8.91276	1682	1494	38	46
448	0.49971	0.11976	0.51948	1.00000	0.54290	0.53571	-9.01143	1588	1588	36	48
448	0.49992	0.04391	0.52829	1.00000	0.52884	0.51165	-8.87383	1662	1514	42	42
448	0.49938	0.00200	0.56433	1.00000	0.55508	0.52862	-8.84132	1732	1444	41	43
448	0.50070	0.00200	0.57674	1.00000	0.56190	0.56090	-8.86665	1748	1428	36	48
448	0.49982	0.72056	0.49172	1.00000	0.49777	0.51024	-9.11461	1464	1712	37	47
448	0.50082	0.15968	0.51773	1.00000	0.54289	0.52624	-9.05302	1490	1686	35	49
448	0.49970	0.00399	0.54551	1.00000	0.50979	0.50850	-8.95607	1642	1534	42	42
448	0.49993	0.01198	0.53881	1.00000	0.53216	0.53115	-9.07883	1559	1617	36	48
448	0.50034	0.00200	0.56517	1.00000	0.52795	0.52892	-9.18648	1318	1858	30	54
448	0.49959	0.71457	0.49102	1.00000	0.50493	0.50806	-8.92984	1677	1499	43	41
448	0.50014	0.00399	0.54073	1.00000	0.52322	0.50041	-9.09663	1515	1661	40	44
448	0.50027	0.21956	0.51421	1.00000	0.48404	0.45893	-9.06802	1554	1622	48	36
448	0.50079	0.00599	0.53907	1.00000	0.46460	0.46980	-9.05283	1623	1553	48	36
