number	test_perm	test_pval	test_score	train_score	auc_prob	auc_pred	r2	tn	fp	fn	tp
488	0.50061	0.21357	0.51382	1.00000	0.52489	0.51625	-8.86540	1729	1447	43	41
488	0.49960	0.00200	0.57461	1.00000	0.56797	0.55838	-8.86109	1732	1444	36	48
488	0.49962	0.40319	0.50434	1.00000	0.50671	0.49528	-8.96697	1558	1618	42	42
488	0.49922	0.01198	0.53359	1.00000	0.50398	0.49080	-8.94800	1643	1533	45	39
488	0.49997	0.19760	0.51440	1.00000	0.47698	0.46220	-8.83952	1726	1450	52	32
488	0.49981	0.00998	0.53779	1.00000	0.50673	0.49228	-8.87824	1728	1448	47	37
488	0.50149	0.00200	0.56622	1.00000	0.55835	0.52620	-8.94202	1641	1535	39	45
488	0.50165	0.00200	0.56710	1.00000	0.55862	0.52903	-8.94241	1659	1517	39	45
488	0.49947	0.01198	0.53669	1.00000	0.53550	0.49521	-8.92936	1671	1505	45	39
488	0.50014	0.00200	0.55734	1.00000	0.55510	0.52875	-8.87308	1695	1481	40	44
488	0.50001	0.00599	0.54510	1.00000	0.54977	0.51109	-8.98421	1545	1631	39	45
488	0.50011	0.05788	0.52372	1.00000	0.53009	0.49962	-8.90096	1699	1477	45	39
488	0.50037	0.00200	0.56293	1.00000	0.58068	0.55608	-8.81708	1793	1383	38	46
488	0.49946	0.00599	0.54247	1.00000	0.54040	0.54752	-8.94604	1663	1513	36	48
488	0.49955	0.02794	0.52926	1.00000	0.54233	0.54563	-8.94779	1651	1525	36	48
488	0.50037	0.18363	0.51503	1.00000	0.49293	0.48435	-8.95779	1602	1574	45	39
488	0.49917	0.02794	0.52990	1.00000	0.55648	0.54434	-8.97866	1605	1571	35	49
488	0.50066	0.00200	0.56994	1.00000	0.51495	0.50919	-8.89887	1722	1454	44	40
488	0.49921	0.00200	0.59380	1.00000	0.55808	0.55045	-8.95075	1606	1570	34	50
488	0.49883	0.41717	0.50277	1.00000	0.51414	0.49921	-8.96525	1583	1593	42	42
