number	test_perm	test_pval	test_score	train_score	auc_prob	auc_pred	r2	tn	fp	fn	tp
170	0.49905	0.84431	0.48218	0.00000	0.48218	0.47748	-13.13143	1634	1542	47	37
170	0.49982	0.00200	0.55495	0.00000	0.55495	0.51667	-16.29323	1278	1898	31	53
170	0.50148	0.20559	0.51515	0.00000	0.51515	0.50888	-12.28525	1720	1456	44	40
170	0.49976	0.08583	0.52309	0.00000	0.52309	0.51424	-13.69217	1565	1611	39	45
170	0.50186	0.46707	0.50371	0.00000	0.50371	0.51128	-13.43959	1584	1592	40	44
170	0.50065	0.30739	0.50902	0.00000	0.50902	0.48690	-12.89088	1656	1520	46	38
170	0.50035	0.00798	0.54446	0.00000	0.54446	0.51962	-12.73095	1637	1539	40	44
170	0.50066	0.87425	0.48203	0.00000	0.48203	0.49546	-11.57928	1786	1390	48	36
170	0.50046	0.30938	0.50899	0.00000	0.50899	0.49817	-12.61601	1652	1524	44	40
170	0.49924	0.50299	0.49889	0.00000	0.49889	0.50747	-14.20855	1522	1654	39	45
170	0.50065	0.63673	0.49486	0.00000	0.49486	0.49679	-14.06960	1492	1684	40	44
170	0.49978	0.31537	0.50952	0.00000	0.50952	0.49975	-12.60567	1662	1514	44	40
170	0.49868	0.33533	0.50565	0.00000	0.50565	0.50403	-12.00557	1727	1449	45	39
170	0.49936	0.37725	0.50437	0.00000	0.50437	0.50696	-14.34043	1481	1695	38	46
170	0.49991	0.47505	0.50135	0.00000	0.50135	0.51795	-14.16710	1513	1663	37	47
170	0.50125	0.15968	0.51885	0.00000	0.51885	0.52412	-13.28439	1590	1586	38	46
170	0.50062	0.23154	0.51193	0.00000	0.51193	0.50362	-13.13601	1611	1565	42	42
170	0.50053	0.00798	0.53951	0.00000	0.53951	0.53288	-13.31707	1570	1606	36	48
170	0.50091	0.89222	0.48047	0.00000	0.48047	0.50665	-14.40064	1479	1697	38	46
170	0.49969	0.00399	0.54662	0.00000	0.54662	0.53295	-14.52862	1457	1719	33	51
