number	auc_prob	auc_pred	fbeta	f1	plr	nlr	perm_score	pval_score	train_score
172	0.40871	0.56803	0.66127	0.66127	1.28168	0.73685	0.50446	0.75248	0.48042
172	0.40591	0.56803	0.66127	0.66127	1.28168	0.73685	0.50446	0.75248	0.48042
172	0.40811	0.56803	0.66127	0.66127	1.28168	0.73685	0.50446	0.75248	0.48042
172	0.40696	0.56803	0.66127	0.66127	1.28168	0.73685	0.50446	0.75248	0.48042
172	0.40736	0.56803	0.66127	0.66127	1.28168	0.73685	0.50446	0.75248	0.48042
172	0.40793	0.56803	0.66127	0.66127	1.28168	0.73685	0.50446	0.75248	0.48042
172	0.40634	0.56803	0.66127	0.66127	1.28168	0.73685	0.50446	0.75248	0.48042
172	0.40649	0.56803	0.66127	0.66127	1.28168	0.73685	0.50446	0.75248	0.48042
172	0.40854	0.56803	0.66127	0.66127	1.28168	0.73685	0.50446	0.75248	0.48042
172	0.50170	0.56803	0.66127	0.66127	1.28168	0.73685	0.50446	0.75248	0.48042
