number	test_perm	test_pval	test_score	train_score	auc_prob	auc_pred	r2	tn	fp	fn	tp
238	0.49891	0.00399	0.55442	0.99654	0.55853	0.52986	-6.07030	3101	75	77	7
238	0.49996	0.00200	0.56855	0.99733	0.57287	0.49333	-5.89227	3058	118	82	2
238	0.49999	0.00399	0.54656	0.99799	0.54175	0.49861	-10.18986	1012	2164	27	57
238	0.49863	0.00798	0.53429	0.99874	0.53388	0.50079	-15.95527	5	3171	0	84
238	0.49883	0.02794	0.53346	0.99726	0.53319	0.53173	-9.64238	1109	2067	24	60
238	0.50007	0.00200	0.55650	0.99713	0.56150	0.50668	-4.89715	3105	71	81	3
238	0.49980	0.00399	0.55550	0.99821	0.54982	0.51122	-6.38868	2907	269	75	9
238	0.50085	0.00399	0.55278	0.99800	0.54846	0.50942	-7.65026	2404	772	62	22
238	0.49977	0.00200	0.55090	0.99853	0.54964	0.50137	-8.46015	1937	1239	51	33
238	0.49908	0.00200	0.56287	0.99772	0.55843	0.52104	-10.97679	663	2513	14	70
238	0.50020	0.07186	0.52409	0.99499	0.52191	0.49319	-8.64712	1885	1291	51	33
238	0.49966	0.01796	0.53398	0.99709	0.53814	0.50907	-4.99273	3158	18	82	2
238	0.49946	0.00200	0.54190	0.99616	0.54749	0.52107	-9.97923	890	2286	20	64
238	0.50008	0.00200	0.57020	0.99733	0.56788	0.53116	-12.28127	387	2789	5	79
238	0.49950	0.09381	0.52121	0.99640	0.52201	0.50460	-13.54455	67	3109	1	83
238	0.50095	0.01597	0.53651	0.99940	0.53444	0.50069	-16.22097	80	3096	2	82
238	0.49961	0.01198	0.53902	0.99785	0.54181	0.53683	-6.31421	2805	371	68	16
238	0.50011	0.02994	0.53047	0.99961	0.52809	0.50000	-1.51120	3176	0	84	0
238	0.50036	0.00200	0.56194	0.99713	0.56637	0.50806	-7.20747	2471	705	64	20
238	0.50026	0.00798	0.54066	0.99942	0.53642	0.48508	-5.45236	2930	246	80	4
