number	test_perm	test_pval	test_score	train_score	auc_prob	auc_pred	r2	tn	fp	fn	tp
91	0.50057	0.77445	0.48726	0.00000	0.48726	0.51134	-11.93966	1660	1516	42	42
91	0.49976	0.98603	0.46582	0.00000	0.46582	0.47018	-13.11751	1512	1664	45	39
91	0.49928	0.41317	0.50360	0.00000	0.50360	0.49408	-12.08457	1626	1550	44	40
91	0.49911	0.95010	0.47253	0.00000	0.47253	0.49024	-12.90907	1526	1650	42	42
91	0.49976	0.00200	0.55116	0.00000	0.55116	0.55392	-12.02372	1628	1548	34	50
91	0.49893	0.36327	0.50477	0.00000	0.50477	0.50457	-13.85083	1428	1748	37	47
91	0.49962	0.19960	0.51344	0.00000	0.51344	0.52161	-12.43370	1574	1602	38	46
91	0.50027	0.90818	0.47892	0.00000	0.47892	0.47317	-12.77124	1531	1645	45	39
91	0.49991	0.09780	0.52119	0.00000	0.52119	0.49696	-15.06637	1304	1872	35	49
91	0.49971	0.23154	0.51135	0.00000	0.51135	0.51175	-12.57164	1587	1589	40	44
91	0.50095	0.76048	0.48937	0.00000	0.48937	0.48857	-12.29292	1591	1585	44	40
91	0.50017	0.06786	0.52742	0.00000	0.52742	0.51691	-12.33065	1582	1594	39	45
91	0.50165	0.42515	0.50449	0.00000	0.50449	0.48353	-12.68152	1559	1617	44	40
91	0.49992	0.24551	0.51061	0.00000	0.51061	0.50948	-13.14841	1497	1679	38	46
91	0.50000	0.00399	0.54903	0.00000	0.54903	0.53433	-13.68223	1428	1748	32	52
91	0.49955	0.03593	0.52875	0.00000	0.52875	0.53679	-12.66198	1557	1619	35	49
91	0.49939	0.57285	0.49672	0.00000	0.49672	0.45318	-13.84502	1404	1772	45	39
91	0.50051	0.99202	0.46490	0.00000	0.46490	0.48678	-14.86942	1315	1861	37	47
91	0.49869	0.65469	0.49170	0.00000	0.49170	0.48025	-12.46572	1576	1600	45	39
91	0.49943	0.89022	0.47905	0.00000	0.47905	0.49714	-13.20141	1532	1644	41	43
