number	test_perm	test_pval	test_score	train_score	auc_prob	auc_pred	r2	tn	fp	fn	tp
212	0.50031	0.51098	0.50031	0.00000	0.49944	0.55662	-9.10380	1776	1401	37	46
212	0.49954	0.99202	0.46763	1.00000	0.53401	0.51962	-9.06977	1694	1483	41	42
212	0.50061	0.01996	0.53468	1.00000	0.53466	0.48745	-9.06757	1681	1496	46	37
212	0.50038	0.79441	0.48702	1.00000	0.53550	0.51804	-9.03738	1684	1493	41	42
212	0.49889	0.00200	0.55816	1.00000	0.55398	0.55749	-9.04573	1705	1472	35	48
212	0.49962	0.52695	0.49882	1.00000	0.50062	0.50327	-9.01293	1705	1472	44	39
212	0.50037	0.03194	0.52990	1.00000	0.56555	0.55509	-9.00682	1728	1449	36	47
212	0.49993	0.00200	0.56546	1.00000	0.56457	0.56970	-8.95505	1706	1471	33	50
212	0.49966	0.30339	0.50827	1.00000	0.50633	0.49336	-9.06861	1642	1535	44	39
212	0.50002	0.98603	0.45935	0.50000	0.50000	0.53733	-9.07581	1730	1447	39	44
212	0.49967	0.01597	0.53799	1.00000	0.53802	0.54501	-9.07924	1664	1513	36	47
212	0.49858	0.00200	0.58413	1.00000	0.50329	0.56057	-9.07057	1648	1529	33	50
212	0.49986	0.47904	0.50037	1.00000	0.50076	0.49352	-9.11372	1643	1534	44	39
212	0.50026	0.83832	0.48463	1.00000	0.48573	0.50285	-9.08237	1664	1513	43	40
212	0.50046	0.01796	0.53756	1.00000	0.52510	0.52919	-9.07020	1640	1537	38	45
212	0.50009	0.02196	0.53720	1.00000	0.53455	0.52490	-9.05689	1651	1526	39	44
212	0.50039	0.00200	0.55964	1.00000	0.56046	0.54135	-9.03680	1679	1498	37	46
212	0.50044	0.99601	0.45959	0.00000	0.47046	0.51694	-9.10533	1677	1500	41	42
212	0.50058	0.14571	0.51794	1.00000	0.51871	0.52442	-9.01978	1648	1529	39	44
212	0.50051	0.01597	0.53309	1.00000	0.53359	0.50966	-9.07357	1669	1508	42	41
