number	test_perm	test_pval	test_score	train_score	auc_prob	auc_pred	r2	tn	fp	fn	tp
491	0.50061	0.00399	0.54709	0.71485	0.54709	0.52699	-9.25776	1626	1551	38	45
491	0.49933	0.63273	0.49393	0.70490	0.49393	0.49774	-9.37187	1555	1622	41	42
491	0.50140	0.18563	0.51666	0.70008	0.51666	0.52753	-9.05325	1706	1471	40	43
491	0.50006	0.82435	0.48544	0.70088	0.48544	0.47356	-9.20735	1631	1546	47	36
491	0.49970	0.00399	0.54298	0.71344	0.54298	0.51927	-9.35834	1577	1600	38	45
491	0.50000	0.34731	0.50684	0.71186	0.50684	0.52779	-9.57703	1478	1699	34	49
491	0.50100	0.44311	0.50406	0.71689	0.50406	0.49332	-9.15089	1680	1497	45	38
491	0.49899	0.25349	0.51005	0.72373	0.51005	0.52206	-9.29589	1633	1544	39	44
491	0.50011	0.00200	0.55732	0.70477	0.55732	0.55715	-9.28172	1588	1589	32	51
491	0.50107	0.90619	0.47943	0.70907	0.47943	0.45958	-9.09664	1657	1520	50	33
491	0.49947	0.18164	0.51467	0.70982	0.51467	0.50163	-9.28101	1618	1559	42	41
491	0.50074	0.08383	0.52393	0.71972	0.52393	0.52872	-9.25988	1637	1540	38	45
491	0.50058	0.00200	0.56077	0.71023	0.56077	0.54097	-9.33508	1600	1577	35	48
491	0.49932	0.00200	0.57278	0.71351	0.57278	0.55068	-9.07138	1700	1477	36	47
491	0.49989	0.00798	0.54338	0.70932	0.54338	0.50781	-9.29201	1619	1558	41	42
491	0.50023	0.27545	0.50962	0.71026	0.50962	0.51253	-9.19882	1649	1528	41	42
491	0.49919	0.96208	0.47208	0.70199	0.47208	0.50747	-9.46458	1502	1675	38	45
491	0.49992	0.81238	0.48551	0.71476	0.48551	0.50026	-9.36456	1571	1606	41	42
491	0.49990	0.75250	0.48880	0.69875	0.48880	0.47713	-9.06201	1692	1485	48	35
491	0.50057	0.00399	0.54321	0.70692	0.54321	0.53868	-9.06850	1662	1515	37	46
