number	auc_prob	auc_pred	fbeta	f1	plr	nlr	perm_score	pval_score	train_score
280	0.51921	0.51604	0.61110	0.61110	1.05946	0.93038	0.49775	0.23762	0.51660
280	0.51921	0.51604	0.61110	0.61110	1.05946	0.93038	0.49775	0.23762	0.51660
280	0.51921	0.51604	0.61110	0.61110	1.05946	0.93038	0.49775	0.23762	0.51660
280	0.51921	0.51604	0.61110	0.61110	1.05946	0.93038	0.49775	0.23762	0.51660
280	0.51921	0.51604	0.61110	0.61110	1.05946	0.93038	0.49775	0.23762	0.51660
280	0.51921	0.51604	0.61110	0.61110	1.05946	0.93038	0.49775	0.23762	0.51660
280	0.51921	0.51604	0.61110	0.61110	1.05946	0.93038	0.49775	0.23762	0.51660
280	0.51921	0.51604	0.61110	0.61110	1.05946	0.93038	0.49775	0.23762	0.51660
280	0.51921	0.51604	0.61110	0.61110	1.05946	0.93038	0.49775	0.23762	0.51660
280	0.51921	0.51604	0.61110	0.61110	1.05946	0.93038	0.49775	0.23762	0.51660
