number	test_perm	test_pval	test_score	train_score	auc_prob	auc_pred	r2	tn	fp	fn	tp
228	0.49942	0.15369	0.51602	0.99999	0.51602	0.49225	-16.21909	1690	1486	46	38
228	0.49886	0.41717	0.50194	1.00000	0.50194	0.49527	-15.36841	1747	1429	47	37
228	0.49978	0.13772	0.51682	0.99996	0.51682	0.54081	-15.98746	1696	1480	38	46
228	0.50063	0.01397	0.53668	1.00000	0.53668	0.53911	-15.44211	1723	1453	39	45
228	0.50003	0.07186	0.52385	0.99998	0.52385	0.55338	-15.56502	1738	1438	37	47
228	0.49896	0.74251	0.48895	0.99999	0.48895	0.49700	-15.39101	1758	1418	47	37
228	0.49930	0.11776	0.51820	0.99997	0.51820	0.50856	-15.89446	1718	1458	44	40
228	0.49951	0.11976	0.51711	0.99998	0.51711	0.49968	-14.97196	1775	1401	47	37
228	0.50136	0.45709	0.50166	0.99999	0.50166	0.51265	-15.50862	1744	1432	44	40
228	0.49996	0.20758	0.51387	0.99980	0.51387	0.49921	-15.12814	1772	1404	47	37
228	0.49957	0.06786	0.52410	1.00000	0.52410	0.50169	-15.32770	1750	1426	46	38
228	0.50086	0.35729	0.50713	0.99993	0.50713	0.48145	-16.05785	1697	1479	48	36
228	0.49964	0.00399	0.53801	0.99995	0.53801	0.52812	-16.11096	1691	1485	40	44
228	0.49877	0.30140	0.50722	0.99996	0.50722	0.51785	-15.22417	1777	1399	44	40
228	0.49917	0.65469	0.49286	1.00000	0.49286	0.51823	-16.41058	1666	1510	41	43
228	0.49972	0.63872	0.49389	0.99999	0.49389	0.50277	-15.73950	1719	1457	45	39
228	0.50008	0.62275	0.49535	0.99992	0.49535	0.49385	-15.45554	1738	1438	47	37
228	0.50052	0.84631	0.48384	1.00000	0.48384	0.49364	-16.51909	1661	1515	45	39
228	0.50054	0.53293	0.49943	1.00000	0.49943	0.48192	-16.20290	1700	1476	48	36
228	0.50098	0.12774	0.51963	1.00000	0.51963	0.52301	-15.06326	1772	1404	43	41
