number	test_perm	test_pval	test_score	train_score	auc_prob	auc_pred	r2	tn	fp	fn	tp
338	0.49954	0.00798	0.54074	1.00000	0.54074	0.52123	-13.51720	1666	1511	40	43
338	0.50005	0.00798	0.54094	1.00000	0.54094	0.51343	-13.54123	1693	1484	42	41
338	0.49946	0.00399	0.55411	1.00000	0.55411	0.53715	-14.00093	1614	1563	36	47
338	0.49840	0.00200	0.54238	1.00000	0.54238	0.53876	-14.23843	1586	1591	35	48
338	0.50002	0.00200	0.57237	1.00000	0.57237	0.56880	-13.62834	1662	1515	32	51
338	0.50007	0.00200	0.56763	1.00000	0.56763	0.55234	-13.99770	1634	1543	34	49
338	0.50027	0.00200	0.55699	1.00000	0.55699	0.53809	-13.92549	1620	1557	36	47
338	0.49915	0.00599	0.54380	1.00000	0.54380	0.53108	-13.91835	1652	1525	38	45
338	0.50178	0.01198	0.54318	1.00000	0.54318	0.54686	-13.00720	1714	1463	37	46
338	0.50050	0.00200	0.58084	1.00000	0.58084	0.52899	-13.40834	1677	1500	39	44
338	0.49990	0.00200	0.54728	1.00000	0.54728	0.53569	-13.77735	1643	1534	37	46
338	0.49884	0.00998	0.53302	1.00000	0.53302	0.51674	-12.93223	1714	1463	42	41
338	0.50057	0.05788	0.52701	1.00000	0.52701	0.50028	-13.50785	1686	1491	44	39
338	0.50068	0.00399	0.55066	1.00000	0.55066	0.53557	-14.23895	1604	1573	36	47
338	0.49991	0.28144	0.50946	1.00000	0.50946	0.49525	-14.03343	1654	1523	44	39
338	0.49996	0.00200	0.55714	1.00000	0.55714	0.55691	-13.76607	1663	1514	34	49
338	0.49932	0.00200	0.55373	1.00000	0.55373	0.53285	-14.20301	1625	1552	37	46
338	0.50066	0.00200	0.57969	1.00000	0.57969	0.57037	-13.56672	1672	1505	32	51
338	0.50037	0.58882	0.49723	1.00000	0.49723	0.48367	-13.54147	1657	1520	46	37
338	0.50042	0.00200	0.55176	1.00000	0.55176	0.53789	-13.66267	1657	1520	37	46
