number	test_perm	test_pval	test_score	train_score	auc_prob	auc_pred	r2	tn	fp	fn	tp
376	0.49974	0.96806	0.47119	0.66973	0.47119	0.49247	-9.07478	1578	1598	43	41
376	0.50097	0.07186	0.52595	0.65142	0.52595	0.53829	-8.97319	1680	1496	38	46
376	0.50065	0.11577	0.52020	0.67091	0.52020	0.50157	-8.96660	1598	1578	42	42
376	0.50015	0.14770	0.51784	0.67420	0.51784	0.48602	-9.15614	1537	1639	43	41
376	0.50011	0.00200	0.56388	0.66819	0.56388	0.54859	-8.99352	1632	1544	35	49
376	0.49957	0.00399	0.55547	0.67187	0.55547	0.51414	-8.96169	1640	1536	41	43
376	0.50014	0.05988	0.52621	0.66270	0.52621	0.50787	-9.00142	1638	1538	42	42
376	0.49887	0.32934	0.50622	0.66552	0.50622	0.47808	-9.02011	1600	1576	46	38
376	0.49845	0.01198	0.54209	0.67489	0.54209	0.52321	-9.02674	1622	1554	39	45
376	0.50071	0.06188	0.52638	0.66020	0.52638	0.49843	-9.07871	1578	1598	42	42
376	0.50056	0.45309	0.50313	0.66549	0.50313	0.49720	-9.02280	1608	1568	43	41
376	0.50069	0.17764	0.51599	0.66386	0.51599	0.52879	-9.11637	1544	1632	36	48
376	0.50040	0.72455	0.49132	0.65722	0.49132	0.50157	-8.98986	1598	1578	42	42
376	0.50172	0.09381	0.52581	0.66491	0.52581	0.52252	-9.10135	1542	1634	37	47
376	0.50029	0.67864	0.49307	0.66802	0.49307	0.50013	-9.07512	1551	1625	41	43
376	0.50084	0.24750	0.51235	0.67039	0.51235	0.51855	-8.97482	1668	1508	41	43
376	0.50025	0.06387	0.52606	0.66684	0.52606	0.51553	-9.00854	1611	1565	40	44
376	0.49998	0.19561	0.51506	0.65681	0.51506	0.52475	-9.03151	1594	1582	38	46
376	0.49981	0.60878	0.49649	0.65976	0.49649	0.50538	-8.98630	1660	1516	43	41
376	0.49973	0.43912	0.50231	0.67899	0.50231	0.50624	-9.09494	1552	1624	40	44
