number	test_perm	test_pval	test_score	train_score	auc_prob	auc_pred	r2	tn	fp	fn	tp
201	0.50046	0.00200	0.55882	1.00000	0.55882	0.52170	-15.95176	1688	1488	41	43
201	0.49957	0.01597	0.53844	0.99998	0.53844	0.52091	-16.06163	1683	1493	41	43
201	0.49965	0.02595	0.53131	0.99994	0.53131	0.52113	-17.32243	1571	1605	38	46
201	0.49852	0.00200	0.58247	0.99996	0.58247	0.55615	-16.10295	1680	1496	35	49
201	0.49957	0.00200	0.55657	0.99998	0.55657	0.55681	-15.54591	1722	1454	36	48
201	0.49936	0.00998	0.53628	0.99997	0.53628	0.53952	-16.55474	1650	1526	37	47
201	0.50105	0.00200	0.57642	0.99999	0.57642	0.53877	-15.95146	1683	1493	38	46
201	0.49896	0.00200	0.54995	0.99992	0.54995	0.55631	-15.86970	1681	1495	35	49
201	0.50141	0.00200	0.58420	0.99996	0.58420	0.57376	-17.38249	1565	1611	29	55
201	0.50116	0.00200	0.56036	0.99998	0.56036	0.54938	-16.80230	1637	1539	35	49
201	0.50025	0.00399	0.54959	0.99996	0.54959	0.54462	-15.32705	1758	1418	39	45
201	0.49909	0.00200	0.55792	0.99996	0.55792	0.54582	-16.08545	1690	1486	37	47
201	0.49928	0.00200	0.54869	0.99997	0.54869	0.55111	-16.36148	1648	1528	35	49
201	0.50005	0.00200	0.54987	0.99994	0.54987	0.53971	-15.98546	1689	1487	38	46
201	0.49996	0.02196	0.53290	0.99991	0.53290	0.51083	-16.77923	1619	1557	41	43
201	0.49883	0.00599	0.53179	0.99996	0.53179	0.53602	-14.97121	1779	1397	41	43
201	0.49932	0.00200	0.56454	0.99996	0.56454	0.53892	-15.96145	1684	1492	38	46
201	0.49906	0.00200	0.56054	1.00000	0.56054	0.55149	-15.60868	1726	1450	37	47
201	0.50048	0.11178	0.52220	0.99988	0.52220	0.52233	-16.08122	1692	1484	41	43
201	0.49935	0.00200	0.54559	0.99995	0.54559	0.52302	-17.28143	1583	1593	38	46
