number	auc_prob	auc_pred	fbeta	f1	plr	nlr	perm_score	pval_score	train_score
302	0.51664	0.49853	0.56707	0.56707	0.99499	1.00710	0.50153	0.00990	0.56244
302	0.51664	0.49853	0.56707	0.56707	0.99499	1.00710	0.50153	0.00990	0.56244
302	0.51664	0.49853	0.56707	0.56707	0.99499	1.00710	0.50153	0.00990	0.56244
302	0.51664	0.49853	0.56707	0.56707	0.99499	1.00710	0.50153	0.00990	0.56244
302	0.51664	0.49853	0.56707	0.56707	0.99499	1.00710	0.50153	0.00990	0.56244
302	0.51664	0.49853	0.56707	0.56707	0.99499	1.00710	0.50153	0.00990	0.56244
302	0.51664	0.49853	0.56707	0.56707	0.99499	1.00710	0.50153	0.00990	0.56244
302	0.51664	0.49853	0.56707	0.56707	0.99499	1.00710	0.50153	0.00990	0.56244
302	0.51664	0.49853	0.56707	0.56707	0.99499	1.00710	0.50153	0.00990	0.56244
302	0.51664	0.49853	0.56707	0.56707	0.99499	1.00710	0.50153	0.00990	0.56244
