number	test_perm	test_pval	test_score	train_score	auc_prob	auc_pred	r2	tn	fp	fn	tp
398	0.49865	0.00399	0.55333	0.00000	0.55333	0.57900	-12.87569	1612	1565	29	54
398	0.49988	0.01796	0.53160	0.00000	0.53160	0.54765	-15.99240	1298	1879	26	57
398	0.50069	0.47904	0.50158	0.00000	0.50158	0.51251	-13.66861	1534	1643	38	45
398	0.49986	0.13373	0.51841	0.00000	0.51841	0.49250	-13.41164	1560	1617	42	41
398	0.50068	0.12375	0.51874	0.00000	0.51874	0.50840	-12.28699	1661	1516	42	41
398	0.49969	0.52695	0.49877	0.00000	0.49877	0.50751	-14.42105	1464	1713	37	46
398	0.49886	0.09381	0.52054	0.00000	0.52054	0.52595	-12.36556	1696	1481	40	43
398	0.49912	0.98403	0.46491	0.00000	0.46491	0.49399	-12.71037	1646	1531	44	39
398	0.49957	0.22355	0.51190	0.00000	0.51190	0.48722	-13.08303	1603	1574	44	39
398	0.50062	0.51098	0.50050	0.00000	0.50050	0.46939	-13.61933	1528	1649	45	38
398	0.49975	0.16367	0.51565	0.00000	0.51565	0.50591	-11.45617	1760	1417	45	38
398	0.49943	0.70858	0.49165	0.00000	0.49165	0.48183	-13.25543	1607	1570	45	38
398	0.50025	0.02794	0.53106	0.00000	0.53106	0.52225	-11.76842	1749	1428	42	41
398	0.49986	0.23353	0.51121	0.00000	0.51121	0.51149	-14.34156	1451	1726	36	47
398	0.49979	0.58283	0.49715	0.00000	0.49715	0.51066	-14.35404	1484	1693	37	46
398	0.50150	0.03593	0.53083	0.00000	0.53083	0.54191	-13.02633	1606	1571	35	48
398	0.49998	0.53892	0.49828	0.00000	0.49828	0.50273	-12.85772	1625	1552	42	41
398	0.49967	0.05788	0.52664	0.00000	0.52664	0.54297	-12.68207	1651	1526	36	47
398	0.49928	0.15569	0.51692	0.00000	0.51692	0.52278	-13.49247	1561	1616	37	46
398	0.49895	0.02395	0.52800	0.00000	0.52800	0.52856	-12.64862	1636	1541	38	45
